episode,score
179,-154.61467061360347
180,-4.002519693345434
181,-61.718275242734215
182,-138.8029999915396
183,-210.33717646191667
184,-190.88559373968437
185,59.684988355279884
186,-82.74827354665454
187,-12.418862550176328
188,-87.70288367539148
189,-202.12522434452347
190,-66.98892521629024
191,116.89307055911397
192,-43.75419845215299
193,-58.70993757779392
194,-25.677936136788006
195,-162.1528227703339
196,-57.45319928380918
197,-59.32210738735499
198,-23.538459455044105
199,109.86668631725428
200,-58.99033353790402
201,-179.6665979262653
202,-15.967311883551261
203,-71.4361574484507
204,43.93502497729439
205,-78.83036498850689
206,-62.8401687633582
207,-163.28060467408216
208,-185.09451932963538
209,80.41891126273588
210,-164.6277942205827
211,-71.80647520176933
212,-35.480058860333116
213,-94.27092151189153
214,-59.72603822516834
215,-218.71398107378877
216,87.4525156044643
217,-48.40206285904587
218,-59.25482034442011
219,-168.1291479506417
220,31.06924369037069
221,-151.4828378130058
222,37.7444318071542
223,-53.39007666491608
224,-38.539868855553706
225,6.253459278162637
226,-28.994915759483064
227,-31.60220774866923
228,-108.1973288854049
229,-1.1995737310633805
230,-126.31294456781308
231,-99.03905625313575
232,-87.49230550305364
233,104.98243360630288
234,-43.40848632231999
235,-289.5958538795926
236,-394.2965753828222
237,-74.37772539438471
238,-88.20740328010228
239,-0.6676995367031813
240,-63.798114526638436
241,-237.51138978607364
242,179.17783134321616
243,-18.534110967064706
244,16.09489581599137
245,-188.43559817378508
246,54.04447464992724
247,-45.41285689613031
248,-5.472689436849137
249,-27.73932720141051
250,-18.773634722249824
251,-70.41735096593017
252,-155.47434125304923
253,-59.85814389484361
254,-34.958403697578454
255,-55.82042634773559
256,-49.01865333160535
257,-48.43242062369822
258,-207.45755047714093
259,-123.88750577772507
260,-172.30774501407123
261,-157.33863515949014
262,117.5691067652014
263,-0.005008235156337859
264,-279.27359684369554
265,39.5422340534119
266,-329.60217565553245
267,22.98961985502828
268,-27.886078282487716
269,-72.58190707463923
270,-39.96664231080743
271,-110.2106220711853
272,-50.849283927349745
273,-65.91466381764673
274,-342.30500304104254
275,-127.61533454778589
276,60.45127628557535
277,-108.19944798259931
278,8.352860138185036
279,-26.195129200445905
280,-58.6809107192831
281,-148.02607835893082
282,-81.48273761453396
283,-72.63960477163631
284,-76.23718049259516
285,-148.3660106943396
286,32.587458122563106
287,-66.96269853488594
288,-31.03916340156468
289,-275.25308348601527
290,-26.057554680203427
291,-40.880556000035256
292,-330.34304344464863
293,-60.41746189845456
294,196.32537316980333
295,-86.52223108623517
296,-29.351001507943057
297,-51.40977734669349
298,-47.12880953241975
299,-97.5728670246858
300,-23.66650429623496
301,-26.098652191405563
302,5.172076561013126
303,-17.14067451310802
304,-204.88772728626452
305,-9.576671395203139
306,-38.80298040978698
307,-112.4189689775504
308,-44.863304561962906
309,-88.12106812909506
310,17.075751522324325
311,-47.56893565523679
312,-73.9123355827916
313,-12.673204425910921
314,-73.67197723240693
315,-61.325170883222825
316,-63.833557770663646
317,-19.00883067271101
318,-107.55224699056586
319,-22.852858916245406
320,-24.539252124427637
321,134.92307590961306
322,8.3101162198033
323,-31.60004726055877
324,11.77444173810763
325,-63.50670993590173
326,-84.15463184913942
327,-86.97618347338963
328,-20.684464561493908
329,14.248725130126447
330,-18.6978524065016
331,-2.35692339488481
332,5.301940707341434
333,-36.75798929173127
334,-57.36749190773318
335,-45.37194843479001
336,-4.1832561382308295
337,-16.599048328753607
338,6.3997317096055735
339,-68.34518807795266
340,29.938866947395237
341,-27.51781743010522
342,-48.5424758067347
343,-69.84557384344288
344,-10.87174699308909
345,-92.10292221216608
346,237.1364458622865
347,27.948827986026128
348,10.365763834778637
349,-68.94574560170177
350,8.417642218298164
351,-39.68475841741344
352,192.45004636688282
353,-67.97529473820552
354,-19.680620541875367
355,-49.75649631458477
356,-76.96132653484207
357,-12.377351415000959
358,-8.322723405206489
359,8.188419469692013
360,-18.021520446223
361,-27.974442944590074
362,-17.001130563270983
363,26.67605139226922
364,-71.94646688611799
365,-0.9200790898418514
366,27.068367984117735
367,-2.435418604054883
368,-47.90933093302483
369,-105.55987728515748
370,-47.76556065700887
371,-1.6843133180877652
372,-9.81560821233419
373,-57.21481521630955
374,-87.18788706647784
375,-15.051208174969947
376,-21.246987740802197
377,-38.958753914383024
378,-35.65878468187539
379,-58.84195994262902
380,236.8050307534069
381,-75.91016335281049
382,-38.30579319717101
383,36.86309232932462
384,-48.366462427429155
385,-22.198175328867695
386,-77.37764862851084
387,23.55900708619942
388,-59.347796289509105
389,-110.08785473233515
390,231.36608503610907
391,-44.91239376112281
392,-79.2836911833422
393,-68.45536829689328
394,-60.432623239394985
395,-5.705728262285968
396,-13.772558816433607
397,-42.22880395755145
398,-3.5927030271670555
399,-68.16443256743601
400,-11.541970384102898
401,-88.36493906196333
402,-118.80963485639055
403,-70.12172369167176
404,89.98870946174117
405,-64.6619766434719
406,-12.773227571374429
407,-71.26650324856877
408,15.4388455118527
409,-40.51978030754071
410,-92.38106171672563
411,-64.65967740141826
412,-33.76973281763391
413,-15.611962748209804
414,-70.36776058900637
415,-22.35773167632635
416,80.97129917384562
417,-24.713320524424734
418,33.0534582540012
419,-83.52600959331102
420,15.881897550183483
421,-48.32076003608544
422,-88.54271092727997
423,206.64870758257462
424,113.30660479991224
425,1.5480249288273138
426,-81.81515555895211
427,-62.466250172230616
428,-112.7793492337164
429,-27.698435758579347
430,-28.628280472113154
431,11.796597136164724
432,-65.64549784436657
433,-19.22218272759561
434,42.173061278418494
435,-27.627180041124795
436,-56.496592514889315
437,-40.52894106978338
438,-45.013527849480745
439,-18.536892521498697
440,81.4828242274499
441,-39.055714056561996
442,1.2683461261557276
443,-55.50691526208256
444,-42.34856966686942
445,-68.18371382370768
446,-9.76819096699065
447,-20.783068811368295
448,-76.48030461687515
449,201.2421306830861
450,-7.519998443145525
451,165.88513488594495
452,-52.45988215221405
453,8.437785603226777
454,83.02519321682036
455,165.9792012590799
456,-59.79381288600224
457,117.76903686521409
458,121.4544520081107
459,-20.326647027362025
460,24.60445253920477
461,127.36613330263296
462,75.35471595073685
463,282.15669223840507
464,31.229432417113106
465,140.50891960864288
466,-45.79543034680002
467,-39.01615897644493
468,-9.675193481468895
469,-53.748504870657555
470,-37.53073137149418
471,209.19500602322177
472,268.49693620225935
473,243.18277243573544
474,-103.09018511397338
475,226.07546685837832
476,64.20504123370303
477,-23.509800032802506
478,118.44953416606192
479,-66.93633268536034
480,119.19374614678104
481,125.13015532367234
482,195.4030910134662
483,-45.25598441240248
484,-48.82000064350336
485,-59.668317414201894
486,-31.429164253789242
487,17.992071264169873
488,168.00802277667322
489,-34.21469096387149
490,88.92214071621495
491,-22.268155204897063
492,-62.8999514508078
493,-1.1416049973167355
494,-71.52551140899939
495,189.94248635056562
496,301.4929354787622
497,178.26295918872444
498,256.93543326576037
499,105.97104998858374
500,17.244629686187018
501,-36.05424459079468
502,24.198643185162243
503,5.246832440132636
504,-20.181983426673774
505,117.96737063932926
506,-9.61916019484923
507,-23.679446957833687
508,265.1151914227582
509,12.87716110707146
510,-44.849062057785204
511,-39.79535918466971
512,211.8906152551089
513,-40.50575245408464
514,97.02276761181872
515,-53.62439131676777
516,254.06332388861938
517,-17.329630113015014
518,-8.414273176865102
519,285.45406924966966
520,286.3703314494202
521,-60.58175894545517
522,-10.710677320200706
523,176.2376652232359
524,90.12399856746012
525,190.01681672891834
526,-21.44147542586282
527,182.96213626080484
528,197.2127472015149
529,-49.44252659803372
530,-52.86552010472673
531,35.609633063092666
532,228.36183494632763
533,-45.414238122735675
534,197.2471723655753
535,183.8493784528619
536,-101.6581428246741
537,107.47406834239074
538,130.33472083634118
539,112.55211295930212
540,-34.27174838776485
541,-12.318276857942651
542,7.877914355393002
543,123.33021483606096
544,-15.340370815914522
545,-39.75739360968136
546,276.51836866608073
547,-32.61449784358663
548,143.6731615096997
549,6.988189625830524
550,-22.466213989521655
551,5.948057245607486
552,-6.316442506385568
553,6.822601199126958
554,5.945939248038698
555,142.4104683764408
556,-0.6145490313577437
557,188.48259334798553
558,-16.53352915700068
559,-36.53765614649112
560,134.54892388083232
561,187.98824587007306
562,-23.188715350423326
563,-30.849893143400077
564,33.17433989621278
565,178.2727872084352
566,-0.8965002120089398
567,-16.48639297423934
568,69.03735060003257
569,230.29335634434682
570,100.0930324893562
571,-62.8062394457464
572,128.52909583046127
573,-9.404652762724544
574,-27.404806121652562
575,222.0939936618411
576,251.7112029033628
577,159.15729284551705
578,-22.667726717843216
579,187.22002673260798
580,-48.34332977244327
581,-35.39169501378791
582,111.28833961177311
583,148.89483704710761
584,-11.946155907511352
585,133.12440703408248
586,222.88291275289626
587,-160.19340793187433
588,-4.923220027304994
589,-20.496893813417156
590,145.0424259783519
591,8.03170102203294
592,-39.32256865175805
593,1.9215785839731032
594,-17.046747941263014
595,208.98522487744438
596,267.31934148743363
597,8.96312424137156
598,232.26651039569927
599,114.86379722182762
600,20.458104080808667
601,-21.30447683571889
602,-74.875714916166
603,183.78897533014347
604,100.05647930188952
605,139.1795960241347
606,185.075743602046
607,34.07598839819733
608,187.55926317069856
609,-155.57604766496905
610,-36.26665477693856
611,-255.87318077472125
612,55.22675439851518
613,-211.98315346825638
614,297.85802299814895
615,180.1890900374105
616,43.552930757911604
617,-44.306102119692696
618,-103.30674428943007
619,49.85242911097405
620,34.750412931809656
621,-195.1959730599142
622,141.54699355023317
623,139.60329417226217
624,31.690007181192172
625,148.02744329629223
626,194.4913229050548
627,208.22340158822078
628,-143.18994016382436
629,141.45334099361602
630,214.65981799123975
631,116.19668314226364
632,139.72740205128713
633,186.83247592117738
634,240.30130690130753
635,147.95674324886858
636,161.1224809525015
637,-6.482070516407077
638,143.38190075932636
639,66.99857364866743
640,-2.0601077690599823
641,20.096542376841807
642,177.09119241039951
643,193.7604676312988
644,139.23932902398633
645,175.079667094198
646,-195.00841051006194
647,179.11436058119898
648,275.15980800973557
649,248.29686597664133
650,212.75032821766027
651,161.70145002641928
652,246.99150309322687
653,254.11670750551124
654,105.89617638209855
655,206.5830194620002
656,236.1928251649478
657,31.8221888750249
658,154.90406571271882
659,141.69875847131055
660,233.62933725813943
661,173.12125384500513
662,179.25323369973594
663,196.26874426954913
664,-31.86922473749631
665,136.23811989861804
666,82.24205068009387
667,175.18397739032477
668,-51.71536678191539
669,258.2033714604595
670,-44.04701618599546
671,253.38318181663982
672,224.39838949523508
673,210.65276672775957
674,176.9163324206569
675,198.74151745631065
676,204.49622851891004
677,209.1449663994195
678,252.07149412252423
679,202.57035696412413
680,231.326015312125
681,7.657585282489464
682,-68.02219989083528
683,46.96772393295254
684,190.75109924545046
685,159.48302953621112
686,185.42184259397925
687,157.23870068357357
688,147.99205158705985
689,192.99043957618454
690,174.17385094354455
691,226.38387846978884
692,202.29438929966886
693,211.61575483003
694,171.46606085937896
695,165.21698328797595
696,-61.50760907774371
697,228.95198238861695
698,208.27569820297379
699,180.7479336584583
700,205.83664845748376
701,254.72083878252707
702,-85.40861704808043
703,192.61709286136548
704,196.0052600204178
705,235.76801152672618
706,166.2232541347389
707,231.7811652828879
708,155.53514635428337
709,247.07370528194477
710,231.69409762041158
711,196.9694486346073
712,184.27653286663707
713,194.37543843846362
714,268.21920855061353
715,-58.69080870222386
716,182.4536996710554
717,281.7254718807758
718,207.5746106274704
719,222.89925465089107
720,269.8968325810971
721,64.33739649959455
722,219.07862703797284
723,258.2781701018714
724,156.41274721847256
725,159.5289314653042
726,209.65285115100187
727,240.68798756827437
728,271.40812184373226
729,188.17344776962864
730,222.1686253992488
731,223.51354000760693
732,257.7423717095478
733,196.3577750378306
734,160.84077580737343
735,188.0249378923973
736,260.9397925431384
737,253.73392335380035
738,246.66574132752766
739,204.9609268849427
740,256.3068414030438
741,200.0839755620096
742,211.28011517258332
743,226.36364839983844
744,227.9054667484591
745,247.34382575100915
746,269.482732601286
747,201.00078415215228
748,238.47914661611964
749,204.27959912899993
750,234.15297881396327
751,149.03963986033503
752,228.27209732907667
753,167.57589316051258
754,159.75131856525178
755,219.65972300346294
756,226.0420493587398
757,259.12478672848795
758,159.20690743817858
759,181.85745635779415
760,222.97037068512827
761,255.71321032186083
762,224.02309477004314
763,268.5241091089617
764,218.46415328977523
765,197.5998102992687
766,209.7444064258131
767,260.15424270858136
768,247.2694577955006
769,252.3050957314739
770,275.5899482177917
771,224.5187241677345
772,261.74988410838523
773,217.31562846053475
774,203.70890645339588
775,-20.584543426795136
776,148.3181992282196
777,193.6967795657194
778,190.98552337438474
779,283.13075219531515
780,233.60820262817526
781,248.90012925019758
782,236.60424225507103
783,221.6950096675596
784,171.85421535363696
785,190.34833176074804
786,181.7177052407278
787,226.1237247214013
788,310.8741990656524
789,250.71579386290261
790,240.8246651106839
791,288.84381600272326
792,216.7150078806539
793,243.32508926451123
794,224.55685097597046
795,206.05668097370585
796,246.28269218053674
797,224.1607637977578
798,200.2288550316087
799,270.0489120191754
800,250.8574551841756
801,203.71123786127333
802,251.80244958311738
803,204.27008832050615
804,231.5865938364526
805,188.9295960603544
806,225.032729176425
807,238.45543594386334
808,202.04942266563262
809,259.5485641147982
810,220.3055053728301
811,183.46410664469317
812,192.19704476339083
813,202.22105160937883
814,201.4377953421835
815,244.6085960446027
816,2.655576010704152
817,189.09108514914848
818,257.0702294624109
819,213.06262313835975
820,237.64856820296774
821,244.2547225878822
822,174.78968172015246
823,241.002027738684
824,220.00718649857197
825,176.71085345355363
826,-5.3841246555276
827,262.8066171391444
828,219.28840452316777
829,15.959832461672647
830,231.34228131275273
831,240.79502695865426
832,222.48332190727848
833,195.36281364774948
834,242.83689805373865
835,214.53680310914916
836,8.703015161247052
837,188.44548853753923
838,270.7499420104241
839,235.07851691963327
840,244.0650961196125
841,192.93325994092217
842,217.9853135767255
843,209.38671379752134
844,215.55041763547658
845,193.8454911133224
846,275.9504762288233
847,249.57230078677804
848,203.6376543852339
849,199.0702133256721
850,216.57202038769455
851,267.9585822358297
852,203.48081389256552
853,242.78336815015558
854,221.1302939022062
855,187.33558255816575
856,225.16348732988007
857,211.4985638976264
858,246.37296370732037
859,262.8188184382478
860,230.73669474434334
861,241.1853834790418
862,190.56967458659906
863,161.21623254324945
864,211.4599438917321
865,199.63467038587686
866,238.57077489067757
867,227.4438054331031
868,142.24253028970136
869,190.54748863165452
870,239.206656109916
871,187.33009709928893
872,241.09718599299794
873,181.35099184488553
874,287.5188583623978
875,219.5925044124249
876,222.58188828170194
877,265.4225153267223
878,226.10128061411746
879,200.50221874550544
880,222.26220068569594
881,236.0769756678341
882,231.35253512918706
883,245.140917732251
884,249.46895356560475
885,250.19185623121308
886,30.705652685945154
887,242.92745991053744
888,270.43261541447316
889,152.78809643247615
890,210.4395510427969
891,225.4431033647449
892,189.47204805604497
893,225.84747450218185
894,267.76494697254327
895,239.9117319850069
896,220.2985204855195
897,230.91642899249257
898,226.57594043273608
899,255.58749419196562
900,209.7615404127063
901,256.05043804884076
902,297.7707607617716
903,167.07966111330632
904,262.3042253156234
905,216.84285478102035
906,230.02247569922685
907,234.20248772190038
908,243.77609992935425
909,210.46489548441824
910,249.19804601854682
911,247.4719503087593
912,234.51614336909853
913,217.30769666916365
914,263.0396849587213
915,245.6223398756275
916,236.80706660827732
917,257.88052718897086
918,214.93611661986102
919,242.931438932334
920,245.13892821189592
921,250.34837480131188
922,3.4077877226413165
923,245.69260853458232
924,190.21336390246222
925,239.00519035898614
926,272.58267064067525
927,226.70000034663576
928,254.79482100880745
929,250.21231356150932
930,248.8635813261719
931,209.38230794851415
932,250.27316146168621
933,241.63212364511907
934,237.68843272667254
935,22.444410778426032
936,193.5038551286496
937,253.76890241254603
938,239.97564731230094
939,209.37519317128653
940,216.85235700056185
941,269.25551719380485
942,235.9793060372238
943,217.48853577643652
944,201.93955470121796
945,248.14474066129583
946,255.41423491201485
947,270.2145948507391
948,227.89978925064284
949,200.0824270478917
950,225.7882678263827
951,250.5538678069696
952,222.57431349996466
953,212.0419150590078
954,250.04425334301544
955,189.7695369369505
956,226.08069718861748
957,256.8928257921466
958,189.23548538381908
959,245.18550989508375
960,231.23408526267494
961,223.71452054768494
962,210.83403025220125
963,242.09728964053022
964,209.05682051832144
965,254.73956205922144
966,209.62806915702907
967,267.2485994695469
968,214.4867856255462
969,183.46400900175735
970,259.7149491779503
971,244.0507734317644
972,22.403363627873023
973,225.37572303003356
974,239.31633085995142
975,264.8009205418305
976,214.95231764168747
977,242.0566009375882
978,245.9614862096818
979,20.996597463319816
980,263.17108362952354
981,272.22519013234705
982,45.933085083007796
983,218.86049196181284
984,302.7539813790372
985,254.6993911119462
986,229.2673323642307
987,259.30344160166214
988,242.03756830670147
989,269.12325973161785
990,257.67123542418614
991,287.1990881053257
992,267.7958950460518
993,272.7709524355245
994,210.9343770977742
995,233.46017400751072
996,107.65884262745392
997,205.01897784799783
998,212.94692838685015
999,203.71604297392895
1000,283.18113223670696
1001,231.8845835368997
1002,21.492074128943912
1003,251.69876193704258
1004,271.2536762138229
1005,224.93866736831387
1006,244.78701325968504
1007,225.72915788393607
1008,0.9669700748714121
1009,219.09797934942242
1010,230.54734891213752
1011,225.06047335609657
1012,213.33790641236058
1013,200.46379471035243
1014,240.0673330158496
1015,202.0042799832592
1016,218.21930354782702
1017,246.21189989366079
1018,119.24848875615439
1019,202.731026047353
1020,260.3719262942134
1021,293.3232055631263
1022,298.9614615064071
1023,249.21425729468066
1024,210.640176629466
1025,246.444115162293
1026,258.8577878086684
1027,229.04969933035875
1028,225.8854014563825
1029,261.7433255669128
1030,230.54113636295835
1031,235.2838760527723
1032,275.4692552031257
1033,267.24433754941185
1034,209.2537067574092
1035,256.01078762092595
1036,165.97885607584917
1037,209.67643148505027
1038,191.16313666254138
1039,232.77626912537042
1040,258.90585014986414
1041,220.98952473348794
1042,222.79280068292474
1043,221.74087875626512
1044,261.6849891899414
1045,223.83889527391727
1046,247.67816450474817
1047,237.24589430605948
1048,209.33026240342343
1049,-22.355644208023065
1050,248.08696885099715
1051,178.06666125559303
1052,270.83477826421483
1053,257.95666292973533
1054,239.2772865800914
1055,220.3034801347143
1056,241.66643271719138
1057,169.17511191048936
1058,241.32776014299057
1059,204.39398246197504
1060,219.13837145314884
1061,245.94618202261728
1062,245.45057250795114
1063,213.60120949625085
1064,224.70430443552416
1065,219.5186405360853
1066,234.7567524623696
1067,173.94174887092535
1068,261.84830140410673
1069,236.43745653941735
1070,212.32488804598472
1071,275.331038248926
1072,224.3313959391259
1073,217.4628549504331
1074,273.86181263604294
1075,224.48715205817902
1076,195.24468396434565
1077,214.68511718547506
1078,211.18297381881612
1079,239.5307029321081
1080,209.67099890874306
1081,289.1967046848063
1082,197.83998197164516
1083,214.54492764944467
1084,262.25327779575133
1085,211.20695136817014
1086,212.63039933699986
1087,200.70932750872942
1088,260.4027229871738
1089,252.70647379870698
1090,178.8244390884697
1091,196.70673769568867
1092,228.17398058514135
1093,199.1782268438573
1094,250.75925388538627
1095,239.63491816022054
1096,154.6110831287333
1097,179.8241488484771
1098,193.50191524368412
1099,253.5644866690586
1100,196.2768493901071
1101,257.01860716824456
1102,238.38879083713144
1103,208.77357909130703
1104,258.855572612169
1105,204.98130090354803
1106,232.8883513894891
1107,190.8136176841152
1108,215.72880246323209
1109,231.96931509378308
1110,245.94385183220024
1111,196.90778853377424
1112,-32.149432227504676
1113,198.95952777867348
1114,258.59931944060656
1115,13.543967857390072
1116,166.23245093569426
1117,213.77947586048933
1118,236.04465753575766
1119,240.39618232314857
1120,117.80347338614399
1121,201.99135115541472
1122,222.16340327442094
1123,248.83004357016912
1124,292.1746328469461
1125,273.9047067289795
1126,218.43343057837274
1127,269.63720430408307
1128,201.84751447284754
1129,239.86044733636692
1130,201.92801348832018
1131,233.35704716548437
1132,149.7341479321617
1133,173.5941907981948
1134,241.5846047431941
1135,243.8216391799623
1136,-0.9171139702672093
1137,-7.269346670103772
1138,-17.544851889709065
1139,208.78314509665626
1140,196.66335408605102
1141,302.8860207421876
1142,179.69535531819653
1143,216.63453133079608
1144,250.54201683503533
1145,-37.62155416739603
1146,278.0285167370222
1147,265.08021773267
1148,171.46990638146946
1149,198.5276237293778
1150,232.46661002184226
1151,232.73162791460337
1152,205.8905788620795
1153,208.4876605847004
1154,242.84113839450296
1155,205.76882165403947
1156,262.7375412988179
1157,220.1369872725407
1158,140.2380913527261
1159,257.17599790071114
1160,209.44578693150694
1161,20.34035223973072
1162,208.01792172962627
1163,224.71052398603257
1164,179.5065418914263
1165,196.81311923691268
1166,257.5029305659195
1167,195.87515660647898
1168,190.4142774749334
1169,293.7340206064947
1170,222.70781109336875
1171,225.66708390614488
1172,224.98485810274948
1173,197.93006841244727
1174,245.40856215302182
1175,253.58476984644415
1176,285.9362162505703
1177,190.4124843842846
1178,265.3555436660563
1179,205.68928944758653
1180,183.90966687545466
1181,227.7859730926902
1182,204.09456883197285
1183,155.067255801817
1184,-159.9567323657072
1185,190.38184434278034
1186,276.79507496757566
1187,192.28873801023292
1188,252.61758970489757
1189,227.5033928497253
1190,162.09245217064012
1191,273.565650196657
1192,282.54125262306843
1193,223.76374750606072
1194,-81.18995348529309
1195,17.92887339733072
1196,226.44096458075248
1197,301.0624214905461
1198,241.41596647599582
1199,269.3152336505151
1200,214.45958795610494
1201,202.92375423714236
1202,-42.15634617190307
1203,-29.488996861893455
1204,261.84203945725585
1205,248.4682151637216
1206,256.3766988763506
1207,222.36045816643457
1208,237.97855979678505
1209,217.40411325351735
1210,228.7719347629757
1211,223.20979178300078
1212,255.6657539180092
1213,1.2325381133098716
1214,-12.983266157646838
1215,218.40553429858784
1216,254.9100121989822
1217,217.48797522113887
1218,222.66801927618184
1219,223.68288603995038
1220,-136.46017766973702
1221,279.79533663761754
1222,181.88229162464006
1223,204.59871603259916
1224,244.33094596260807
1225,226.76634358312936
1226,242.19766736497468
1227,207.3821112740913
1228,229.4994492513667
1229,216.61366138669808
1230,266.110112649067
1231,237.93707018968598
1232,219.56176438832904
1233,239.92024446713407
1234,-139.01569543812906
1235,156.00663999511704
1236,258.9272643250835
1237,248.9108700139213
1238,294.46730396268725
1239,237.81312612907007
1240,212.92960083670712
1241,259.71368334745114
1242,33.88156011307194
1243,188.17113876996405
1244,228.4083424086623
1245,249.6747936292626
1246,190.70116738368554
1247,248.6892097368152
1248,278.02632030318676
1249,228.7397666206785
1250,169.90895253519503
1251,178.99639790655
1252,242.87294604568575
1253,239.10748965504212
1254,283.1166981558483
1255,209.45549667995417
1256,224.12837622328794
1257,234.8980041675527
1258,232.89946645777556
1259,286.62481920651163
1260,219.2117660676686
1261,-9.542871329320946
1262,186.0358612394354
1263,177.57103831810463
1264,231.39602544261993
1265,-8.164222158571107
1266,262.03914855572395
1267,217.590725536407
1268,173.82172751861873
1269,201.70334631912584
1270,181.31119892419377
1271,215.10616449413567
1272,206.91238911150487
1273,194.2761334246487
1274,227.64408028403483
1275,253.55619660274917
1276,219.5165274702342
1277,214.427953907828
1278,196.85507366316202
1279,232.956897934012
1280,178.40312380487347
1281,-19.86392656662929
1282,188.77404552117866
1283,259.09762549676947
1284,224.68639862636144
1285,219.05058129605487
1286,157.93087125433885
1287,-102.20304259433803
1288,166.62354325247736
1289,284.72007102453404
1290,222.74103805059337
1291,200.39755668235577
1292,221.65804401986074
1293,-17.12399192107057
1294,294.56423589756713
1295,-20.61203577427773
1296,210.61575299426778
1297,242.0643226570535
1298,203.80541074861057
1299,233.3271710862977
1300,180.2665835124101
1301,226.99028659865286
1302,250.76416425625996
1303,241.38453545971404
1304,240.64115585231977
1305,185.87165281297797
1306,229.83960611470084
1307,185.88300579630464
1308,172.14121445261245
1309,219.33199865447665
1310,170.51198486852064
1311,196.33479463182843
1312,241.42065795960892
1313,241.38224112326307
1314,180.28758730860284
1315,237.20420007338387
1316,167.49851796178132
1317,275.45678427429334
1318,211.74623007602048
