generation,average fitness,maximum fitness
98,48.00746207280515,184.5590683964267
99,38.91678100477045,187.39836540191533
100,38.61392566226846,185.0699092678805
101,37.98525848192054,187.561577536701
102,38.954546796366905,192.49562896577766
103,39.60627401649364,182.32493927268283
104,40.225392091798874,182.55115458198176
105,32.635439059129425,189.05657200705747
106,42.901573881401326,183.14027811479644
107,36.319101230132134,195.3784120820076
108,42.33107288548368,179.4849459297618
109,22.45861033855887,186.83380584183945
110,34.95635390465518,293.5567019303137
111,48.409475926145475,194.62423174363892
112,50.629728981836124,178.3441962704528
113,48.14149061604944,187.6179321799213
114,46.9681009056239,188.17400511565964
115,35.46908337662167,172.9337565662077
116,38.292824068518485,179.5912251870959
117,48.36475531529423,170.6196866048882
118,35.139421319748614,179.8778061634293
119,44.07570167254949,257.26828724285144
120,42.44853165557056,184.78153912713395
121,50.0787754061871,179.35837706139358
122,42.4544693191298,189.62741721122723
123,30.51527353136808,178.91197099359746
124,50.044840230146704,256.0363521453618
125,50.063638013249395,182.00197403485083
126,44.43142167929283,190.3775250078428
127,41.831420408130235,186.2329875667899
128,46.761448897272885,183.59642494447223
129,71.72484851374955,191.27095738412854
130,62.30412725313558,189.54225865439028
131,54.5894210032934,198.67920462304315
132,44.70759542166433,187.92378960450694
133,35.738798854958574,181.5123818604279
134,39.64751945409191,190.73490518017616
135,64.19619323660751,251.49704165341825
136,51.70200295020734,182.19170589916223
137,61.512057646228286,267.6210562158126
138,61.1042317963457,189.7788371353521
139,50.24561463255789,235.41231638717252
140,50.03366651994208,164.75076901277922
141,29.370596336757156,183.80876369536836
142,52.70316829892607,186.5394706965703
143,37.01238392857877,180.74843523676626
144,44.490245927707754,194.8970281117634
145,51.596209325774964,209.9240401373497
146,47.45393470480421,191.085268377216
147,45.20228938781599,188.02348763671102
148,48.198490197558606,189.86933961652676
149,45.915322820715225,198.0748470619944
150,30.10120934131325,183.91230385350482
151,41.74836133187626,178.07430815659205
152,53.1666286664129,186.0755637272178
153,62.11828736035349,201.82502976096717
154,32.22550606081221,196.6409554654481
155,45.92719650760523,186.4626021435723
156,30.40335688747185,198.14981479177433
157,48.23030878997859,182.9623655319022
158,38.65309184699149,186.99751334211444
159,50.94405213843472,195.62641781532537
160,49.44378536999137,194.98422554550174
161,31.43543355468463,197.40817800169748
162,33.96484933270159,180.782464739107
163,44.00681683018311,181.79449989422122
164,44.22977803688156,183.74453896404532
165,51.51574851376488,183.67438645313095
166,42.68591911568621,190.94521660078235
167,50.64470782980747,187.0101027809334
168,38.945314103797536,165.47272544920955
169,42.64535378787109,177.2557012219923
170,28.050113843397295,189.96713186431245
171,39.089480687135065,195.37801147816012
172,49.73985578147929,185.5981813554964
173,36.23411875528276,187.99668761173302
174,59.93218330480447,251.90895288584542
175,55.20759781642982,200.8958398041956
176,46.20822944919866,193.74768143042178
177,31.29678088661082,183.9751707297296
178,67.67434352768979,182.13565658328238
179,56.768389419048425,188.94119074627673
180,33.233974420392094,188.45961294187435
181,59.75542725799927,251.862578073031
182,31.72722187593744,173.47116609503416
183,56.36763705096628,185.674483084954
184,48.85740516877601,199.17828392882268
185,35.47301700717721,190.18727362286015
186,38.65057352107487,171.0283663246057
187,38.52151052749837,189.82470675860816
188,24.70779188103553,180.74752969838084
189,49.03566025997321,201.26923156900614
190,42.655781942960395,188.91387031249477
191,51.89392100324712,187.53905791598908
192,45.850675917110166,288.9295064489335
193,57.56242885766131,195.67977421155769
194,35.378510832235236,183.60234214683985
195,39.359739131133054,182.9677622556686
196,48.96237591246372,177.4607344830341
197,44.90310045678649,188.55030105257165
198,41.53426852564473,185.57439507420366
199,49.56874987436938,168.42492154810117
200,42.09517456603884,200.7997766349599
201,56.66930088029113,176.45410801736182
202,48.674665238091336,180.43529919305507
203,48.523897898891,197.4059844925802
204,36.75939516209749,182.83011822109114
205,24.554124635154885,183.49219072201558
206,37.29617907834024,182.9767676404021
207,38.74737649298704,177.16280351566488
208,55.31205937900776,184.60748783475557
209,45.976623491345165,199.91096547770326
210,48.32468134240564,184.71764278868443
211,58.05372875967541,183.50606905005955
212,51.86860638073797,179.9940666403382
213,50.16680923646808,192.38804529103547
214,50.06427598851228,194.50404376026424
215,52.920366169555706,181.20857231651456
216,59.33668164913426,256.7919631391162
217,48.5262445636893,199.2521604167001
218,41.02591231245652,185.2994892477491
219,55.94114747427825,199.41345894147287
220,43.54637897601745,189.5443798406147
221,47.425847294163596,180.408092248417
222,55.85106765593258,191.13522100885294
223,52.042167240970954,201.10442814220238
224,40.42548597207331,207.6053016144588
225,62.30721209604263,184.2071235890568
226,60.68893664323579,186.70638970395757
227,56.20117654204755,195.76446437610653
228,54.63238187526145,201.30288965509783
229,53.879153673118026,184.99266188132486
230,43.34811322596779,206.9239581165818
231,47.747546735503064,186.68008675092895
232,47.55601945120872,201.27264151808038
233,49.23905806837175,192.52717617176643
234,42.833110626404824,177.30711834797555
235,50.342162704837236,200.11495928163524
236,45.17639389125688,204.98934875079175
237,42.376150650143046,187.25437891895697
238,32.86040815782579,185.55754381754895
239,34.253912258645386,183.83595155727005
240,46.31925369306318,195.17260841611724
241,36.352428304514,180.57222760611603
242,44.316536177030784,195.95837816421678
243,44.18725370701269,211.865150313389
244,37.86264122080264,178.98405536281393
245,28.13156199101814,186.81910540858567
246,44.47591997384496,193.94357115252333
247,50.80452718835123,189.1811674697272
248,35.374571867478274,191.10431543973067
249,39.277859517934296,190.2522581073586
250,43.96889200385239,198.87972888299572
251,57.47415394264956,190.69607918773028
252,46.30858233994394,171.39416825290624
253,45.511219489330685,211.64083728402196
254,31.36762755786955,186.49059656994035
255,37.124826512037345,194.7572954697647
256,42.31387362192529,194.81639773262805
257,33.46539212904355,178.6083073421766
258,54.27100834282277,190.61108269270304
259,53.85315717582427,196.56927544897403
260,49.67428224657107,190.87144457630643
261,49.50680995298739,190.50451371784266
262,57.39174541929424,275.65871992791426
263,49.645568772221985,198.96268844339284
264,45.463211302211874,189.98337839844848
265,52.03849120250007,191.45760778613388
266,44.436512910848045,176.16079626551894
267,53.659434799785856,192.11876130075328
268,44.340973812389436,196.73944084026348
269,57.5795350410048,183.59815412741946
270,45.00449822652916,188.3403745318874
271,36.57688925700419,217.13198293293388
272,45.319206944153436,204.42702315406135
273,23.640946081858814,192.89589993213144
274,45.44276756892243,191.85585087973297
275,41.84895866567463,289.6014277747719
276,50.86937190741037,196.66524469567693
277,52.87191834381559,184.5262601384511
278,64.14451501262529,237.68017844402948
279,53.530942976698206,184.65327044303382
280,39.81403313395995,195.42429988569154
281,57.827420137210886,188.53886757766483
282,45.84393926322715,211.1890972236079
283,51.95576286331468,195.7428901108758
284,47.345435985891136,296.4335995008994
285,65.66187201061969,181.77584779631692
286,72.47940360757627,203.3727057531062
287,57.033246586084104,187.88553896117048
288,59.39397708960977,192.95534688875367
289,64.87615093957328,198.8773126218314
290,67.61978947728271,203.8863418624741
291,64.04231199248468,266.61891529221225
292,74.96329695111066,203.71769000248528
293,84.1157506599524,288.01965516019675
294,73.0894466200522,197.1815611909818
295,78.83271419297189,207.39084424768
296,91.80645706367933,200.45410390410643
297,82.22227493051614,200.79569895821624
298,104.41896071200786,193.41670430623415
299,96.2356801261989,205.55566490975124
300,100.05715239800982,282.24249674484844
301,106.31157954708061,299.59949161408724
302,96.21576760441303,213.95683060990737
303,113.69028446980924,306.0717918946417
304,95.45281057634047,200.20756266994337
305,87.6843767588221,295.36186617890087
306,101.79583880754706,201.15802937699314
307,104.65382138621837,286.95408350551537
308,96.73472230466244,198.09991825174754
309,89.75606669363016,203.93192053101035
310,92.80322716928308,310.4827758465123
311,100.93579923103856,289.71340527176017
312,109.02756006349169,216.5170092467013
313,95.64995408560915,210.45024019885463
314,102.07368335492289,269.21876147656496
315,98.98172504268035,273.5068554900113
316,106.5904099535174,205.14168612574437
317,105.91684423592694,267.88922227351765
318,94.13124506207397,269.97197221361296
319,100.1852640606231,195.04294928878934
320,93.95486473315556,298.45619628996815
321,86.12996849490594,279.70080788030236
322,100.86344160672397,198.37338164309017
323,117.90772178583642,212.00435969842033
324,108.55931451739347,303.72140357009937
325,110.01535778598515,264.6064228645894
326,103.50879513102831,201.41995525363612
327,104.56181986685414,266.8171715257559
328,114.03007780981616,195.80074531943475
329,115.30977765210226,282.49646959913093
330,118.14368379500449,313.3861462678852
331,112.89853659705716,282.1427270450825
332,120.69763509132773,298.95516855600204
333,122.77633848010993,288.640826599694
334,89.44295381649286,289.40212217468763
335,100.11721631987199,287.57680849667236
336,95.92208782927152,285.3282562398407
337,87.6655316366402,274.69430736966757
338,106.08589393301219,278.40083234276915
339,107.56388045295263,295.6222137727079
340,103.78658199044476,270.33650160993506
341,110.50878340394729,293.926202346252
342,108.53378679045161,244.50611012220253
343,104.49821947448419,308.3538842634076
344,104.10801864168403,297.36838075150445
345,108.46746577592084,283.34404144538786
346,95.07575751688326,290.4871484121673
347,89.49793134098412,306.439762140515
348,118.05028072856224,299.84002115822267
349,103.10907932675127,301.09070325610685
350,98.44980223595513,304.42191387578686
351,103.85826546206414,289.90848925434204
352,98.42291253425432,203.57610097000574
353,81.46870046037564,289.12233228483404
354,96.79684622325753,301.16150721492863
355,113.65058419806309,295.48703187756905
356,106.96429448964975,282.090237211705
357,103.03307051440942,286.11012663660165
358,118.47596287491227,303.28248396420105
359,104.70984990512423,293.05622981131523
360,97.21884122544739,262.95742353553555
361,96.83592421023485,301.2965249581598
362,113.38730966238064,307.579853287095
363,105.72306935426506,308.2942067019849
364,111.85707836603359,306.7302625933301
365,105.19092726969173,311.9799176800735
366,101.50635326352749,315.8804765490469
367,99.49420556336308,280.9103716125783
368,88.9091664228311,302.0873787366294
369,104.47584625954731,302.7890628033797
370,95.94075632867259,314.0171501350735
371,101.67666504853209,306.88959256902814
372,92.84492355603838,322.33017129398047
373,96.84676407898722,301.19832803361953
374,104.15225667651558,299.36218040618667
375,81.73625928548182,315.42937402018714
376,104.80738494455734,292.1592199228746
377,119.40543758630834,305.15755298984897
378,118.34776961332746,311.7008482571518
379,96.90231580589952,306.14470183827314
380,101.79801834692306,299.4984327163655
381,118.13795492055468,317.16341924671497
382,83.19556182390411,321.0406002128069
383,84.61000688184382,306.9988746332699
384,101.7908928007713,315.80918530195595
385,101.27301827024684,315.32720132335044
386,115.62725514678331,312.7540496924816
387,126.54064845683797,312.2546997157102
388,112.49162626254,318.4221411409736
389,118.00898835735892,308.73413494078557
390,105.77572584933561,293.90819174247196
391,105.20595885289775,321.14553975265494
392,113.5662613053271,304.58426957773315
393,123.82204301644839,298.1359922926
394,122.09979425366514,298.63436510119004
395,112.29904490476424,309.6760182472933
396,101.59690157928603,318.06535762650594
397,128.25980058043586,314.6300493293817
398,130.44416305102104,304.74504300149397
399,120.97312387574203,306.9980433342523
400,123.7859274667594,309.7798770822528
401,94.09390723331113,299.11532410548216
402,104.11974146306689,313.0587067890547
403,99.80367403994082,294.9915714671382
404,102.16610544196107,314.80487395917845
405,125.49834331093247,314.11276581487743
406,142.75166260485793,303.41892186067275
407,118.29387956411901,317.8501329930051
408,131.36538796407646,295.4310820194395
409,132.99836714598248,307.11459677950194
410,138.52744928093605,319.4615991064871
411,125.65254348356197,313.781222401413
412,127.90807409242353,309.9936080461033
413,132.30499797917116,321.7954319468914
414,115.73735126247284,299.45650729539716
415,119.66256172617992,281.7153333443341
416,128.68441756827252,308.40681549788303
417,116.88284473771135,315.9174884532452
418,115.44204092646203,333.7009830592144
419,107.73668259849472,317.8869915706641
420,120.63235081265363,297.4347811368539
421,115.98248511120032,310.102297005537
422,106.24213935075814,311.80044019245975
423,107.14408319478986,312.9196650163185
424,112.2852005633517,301.13166266459547
425,142.0816111251144,314.40056249159215
426,123.90430265052672,315.28749840857387
427,102.10774286446731,315.34678254276344
428,132.11981693229714,324.4631752519417
429,129.1554369155832,303.411137341168
430,133.2291692246307,299.09159825163715
431,115.67202137663045,318.6667375863234
432,118.83188007819612,310.51706829017644
433,132.2328917804497,317.8094739298239
434,132.24720195642053,319.0332848028726
435,116.46416674368214,294.8078000798116
436,122.31509053846491,310.86951367295313
437,114.52530472222361,312.89546102295543
438,128.36926825595484,314.7420538939334
439,118.2488315417033,318.07519849846966
440,131.23284927750734,309.362198891704
441,132.3571819324316,303.0455914295967
442,110.92999963950328,306.23115771806414
443,117.2486219415586,307.32785747607574
444,118.91254263113233,311.28881828169744
445,109.19786726254189,312.8982978450862
446,127.47692659076218,321.3109275258469
447,98.94185081631048,308.5798383507977
448,125.57368142756434,315.59592615617754
449,113.45921222964273,303.2520495035748
450,121.73460140808803,313.2517947876388
451,105.23727181389255,308.6745791225145
452,132.21744394801613,321.54027899406594
453,104.45657410127005,324.43689891642646
454,124.14782797677636,313.5681777578204
455,126.37566873510956,313.3432773312535
456,126.49949612185061,317.4668046868866
457,112.45761129177819,311.6587462939199
458,126.77671893441449,308.3593101973729
459,131.2411281460364,308.7967889689765
460,110.22340612823997,319.0835440413318
461,110.4278453092221,301.600887862382
462,127.4698431894509,307.643973363967
463,128.90737394795056,302.8167779080028
464,112.42362678023125,300.76927961361844
465,132.79588531858394,296.2646611471239
466,130.35202181143538,321.91384086362643
467,118.83144088679592,304.52048298846114
468,111.41701780237172,308.9764625770398
469,134.26916956192727,296.6054240973188
470,130.4541277865752,306.5321065058089
471,117.4855753274313,301.2028551816822
472,129.40179650395953,309.61698179481107
473,123.19459252011957,317.7883665414322
474,124.92663684242184,307.97873344528307
475,124.89010535678824,295.85885525549503
476,117.16540266237989,313.4196375709769
477,111.17505291573744,305.2779002149138
478,122.24559122591056,314.36604486127897
479,152.6011469158165,305.4467632184106
480,129.78129036968244,310.6287548179286
481,116.81537225153568,297.48547488346844
482,140.44746141025166,318.4473185538019
483,135.21977006745573,305.59952893772135
484,149.8992187251831,311.5618176080251
485,129.372529059733,304.4509876600389
486,135.46206182503352,306.88117604361935
487,122.76137793525083,301.2792015038408
488,140.85206760350147,313.2285422030757
489,131.6997386190737,315.70844322606655
490,130.0579092027579,308.42351857811457
491,148.2446288918121,301.4054347336288
492,128.38830383794232,311.2769293775515
493,125.47614303411221,292.25990374022024
494,135.3529606672581,314.23059309903283
495,130.4671583457571,304.2695213001441
496,124.70961715595969,301.8461379049521
497,143.54735879913235,301.948551384659
498,98.26394863405618,295.1932306337757
499,114.49322930277133,304.6647314341967
500,120.7656865565268,321.35928744402725
501,134.23958308247887,302.6968439140474
502,128.5636443361556,300.33232202769926
503,140.73957988691762,318.8599663777525
504,130.178342180098,292.8669950118233
505,125.73917326157638,316.1101374632733
506,115.70621091368852,301.25396735983884
507,125.91648813555763,296.57390527757127
508,132.60957305045622,304.35811339093897
509,127.98291907454194,310.7297447460661
510,143.42371392778287,316.2031074808272
511,151.37117335300223,295.43313121176357
512,152.55723259096916,300.3403187299091
513,127.58495511406372,303.930813353145
514,132.17343840921174,318.4900956426178
515,141.0558197557795,311.10361243550454
516,124.77919984439173,303.06749726729777
517,129.45228495212984,309.86654012273164
518,141.462531689217,310.70234393103834
519,125.65147510012248,313.5586139048013
520,139.92962465394703,309.0984389373132
521,132.62917014652922,304.8407096810978
522,136.95846686691567,306.06396476852143
523,136.3810662964765,312.31607217743084
524,127.8716651540322,290.9300635602257
525,139.245895133996,316.749402893489
526,134.11385944612618,299.6877724142995
527,121.0521949172662,310.33154834807993
528,132.14023472205312,304.7748374058297
529,136.21007288225044,308.4629206802606
530,129.80737488962654,292.54897481973893
531,138.95916658535887,304.4304098092649
532,126.8940823980717,313.674895526906
533,149.81359218927682,310.566598120692
534,122.18664460657712,315.9323477663281
535,124.74184757082658,308.83739623431586
536,139.90603231840754,306.30667259054906
537,118.28015916117145,318.42908861832785
538,126.09051390875129,310.3013720249917
539,144.65637174292223,303.00472380838625
540,142.39196476778199,303.75663008762695
541,128.19805420367024,311.4723497710578
542,122.83496548811107,306.7528139470711
543,128.79767046837472,315.4734119757263
544,124.37306312854118,300.88830242136044
545,125.62861218107464,313.0505263297
546,147.69712754203894,305.7508362443318
547,127.8750514184891,296.2166815408932
548,151.47146134526932,323.73849875074575
549,147.9787806134372,300.5418376258421
550,149.80197296252533,314.0510714822868
551,147.3282861759905,304.95311603818845
552,157.20315271655022,313.96289826746465
553,130.9963224950187,309.2292071437374
554,147.9991050751859,319.64838352188593
555,131.36318947247707,309.9071375835154
556,129.46255561824648,310.3638630186239
557,141.26267648915172,297.13925336165636
558,141.11275575747987,303.2440197050752
559,146.62492952281679,321.3120676667153
560,130.77935068512824,306.2680992284534
561,99.256979208959,299.1142931653229
562,121.87969055591384,310.34475551176683
563,113.27590403711427,308.1896034673099
564,120.19763337471956,305.38223954119144
565,130.68675337920743,324.2046629601931
566,133.56167799738515,318.7509726569315
567,119.56946806282738,304.704236862303
568,130.75623144316296,312.75427142470073
569,138.46985165154302,295.7232262983939
570,132.45289297134644,309.72236845642794
571,144.19633819235776,310.88874784233775
572,129.2606092740161,302.32345681383185
573,136.8807585185752,307.7193091299787
574,133.78041199413826,309.3370447663201
575,141.27527276618312,313.9887782028118
576,136.02874641486594,316.3869933238063
577,141.66084452000933,306.57923121786996
578,135.98142609591198,310.47610221439425
579,128.490474050143,308.665172875605
580,131.07745149219772,312.6061727528605
581,137.0934260256509,311.85736600022636
582,146.40551836479992,313.8700195533162
583,111.24038415455249,300.48069485318285
584,122.25547764518704,302.63357678237287
585,145.7483718805658,315.13191909843215
586,131.23755078833514,311.30817073715343
587,144.73839520186982,310.76088996148405
588,131.88075193349806,314.95282211660765
589,128.91276111583625,305.2133930165907
590,143.32007840858248,329.58967969209516
591,140.1209975311928,310.058637051421
592,132.13288625734378,297.69586122341195
593,125.63287098529723,316.8365434736519
594,117.50816375530334,294.3601422953847
595,124.9869211006959,305.3832231361793
596,128.11324077595427,304.19250463193436
597,126.92518429728587,309.13125575252445
598,130.48406753646043,305.89190218731994
599,132.44565659859117,304.6255616111282
600,117.17856670446903,303.7030978332723
601,136.84466432321884,310.8631302278636
602,123.33937319453433,328.1995042347473
603,130.40215171348817,318.587695479211
604,132.24443867636856,311.39329259039414
605,119.11077011328109,309.23922479117107
606,118.96005201730519,310.1203861550645
607,131.05544994351564,298.3182092561
608,124.99410428219836,315.27950781963295
609,117.15141911191178,299.6474542496164
610,133.98911631339593,314.0193387575201
611,127.7916378611383,311.58863256847326
612,135.7697832479809,307.1062602323411
613,131.75100602250862,314.9328521971285
614,126.24587742499578,307.09094750333054
615,136.3256281395571,311.1343439426914
616,139.32661071560707,327.99236236783497
617,124.27668518673765,314.5196965049226
618,139.08068529202367,301.2797674275463
619,113.00649303870883,291.58064078393136
620,145.80559771289074,306.1185975064392
621,145.699319147612,302.63624222979377
622,134.5834918141838,301.01489900835026
623,128.03203441150805,312.1142469586614
624,132.99457352405025,313.0686236015156
625,124.1180547249706,310.97221590753026
626,131.31442612011654,311.9819320873332
627,126.33324183400347,309.77740188576536
628,130.46296679614645,304.76987682263564
629,131.00969788353493,310.4047322342442
630,112.39865245306923,308.1066312938334
631,120.3334977615339,305.8590914468719
632,136.77146249174888,298.2257463179051
633,118.54695692657845,296.2557529381018
634,120.88073271727195,306.66285716390087
635,130.8004434551249,308.4470840012843
636,123.75827479200382,315.45511897871717
637,132.47286727915068,312.1660002733122
638,119.63651031479793,313.44287759402
639,118.497007664004,296.8143364705402
640,113.82919040299159,293.6677000369002
641,137.0820608474415,296.58143250069617
642,137.23691896371466,302.25348864647003
643,132.6860980532407,311.54707491998414
644,129.71526881954478,300.5013654322523
645,108.73626693240848,303.8146156474109
646,134.12315541621874,299.44975849786704
647,141.19689188797645,308.0977544553947
648,130.30247495823642,309.6859518014561
649,132.1103578246664,296.11163460683485
650,152.39534126597965,315.9224692964599
651,150.34900848317528,300.7627723457772
652,116.08024707990957,310.61142654796436
653,122.49369053688392,325.4423784847917
654,130.8568254082638,308.00173321984
655,146.25193953391417,320.1810351537838
656,142.9777972656904,313.3841062599912
657,132.2344144578187,305.37215849543816
658,123.76632663510124,303.58843214102967
659,127.87733133733586,303.1635238662192
660,141.59533004636194,305.42664061879725
661,137.23934284105286,298.80110850421835
662,136.71044346281826,293.6542889730708
663,150.033872152432,308.6012300909772
664,132.45951383798237,335.15905255953726
665,140.13555905966717,320.55334020456837
666,147.2731566210541,324.22423188689424
667,144.74150446391923,304.9774642134753
668,131.5599240200678,296.48693772235777
669,137.53289195252898,305.7256488795681
670,128.61624519327427,308.89857596257866
671,121.40051287268926,314.8999118400905
672,134.9235121387317,318.234269277115
673,130.68360888795078,301.9821135180433
674,127.50936615017328,304.8034531712432
675,115.03368203256532,315.48059439351425
676,137.05153809613338,309.9960814760833
677,129.6056536690099,313.9740756055942
678,151.37662660186,316.6184746414212
679,148.96274067919217,319.4135892461444
680,126.57038586265557,318.1604770135928
681,121.49393504216596,310.9663630772608
682,109.71132739275086,300.0099357245884
683,141.7754615010951,310.5812784956984
684,134.9720704618041,306.7825488876185
685,137.63292388473883,308.5585105125711
686,138.93340958030439,293.46305272307507
687,141.02795661719733,311.1650513493556
688,131.1667149304066,315.30385286352436
689,136.9839860335206,311.54693452369366
690,123.09986004072134,320.41982871712764
691,140.31615314862566,304.64670550441963
692,140.85784978122928,314.79288603175837
693,136.55270503415096,295.2003025210857
694,138.83071670531854,315.5282889430157
695,138.73335664064044,310.1382416483159
696,149.1984294767537,304.18555128267695
697,150.0874309176663,303.6871521374227
698,144.7212096908335,320.73817828957505
699,141.5028298222129,314.2254610235163
700,143.8102490836633,312.53505362578613
701,150.08278621173912,308.1937049169693
702,116.47869801285793,309.46663798325756
703,140.30056304129027,305.51708089015165
704,148.3595358366713,299.472849160623
705,151.27452761589885,309.6670768362178
706,137.59989968858963,325.8635567188831
707,142.14155875322885,306.8496576080016
708,115.73269117902703,283.2982372837482
709,136.32289826517908,313.9187648821513
710,134.945642062639,303.07919856353976
711,123.77205374615373,304.2279010217341
712,123.05571881467863,312.2184729179704
713,135.64757808802986,310.3951922185924
714,133.41441135263895,307.45075915575285
715,144.7180746784339,300.25269378753137
716,137.18357443310737,296.32545598986036
717,130.66640827460319,303.1218943073414
718,161.63096649173204,310.8964624988646
719,138.7426057397184,312.39001461617545
720,132.73936494644713,309.1796255178626
721,159.32159446307415,302.7766613238738
722,156.33763213390392,320.19440422439095
723,139.04154241716037,296.69001611394947
724,128.0796321206395,316.9152075014237
725,157.72974531568659,309.76011822190924
726,135.67029908066883,318.2391461734924
727,137.04664412391824,300.9357185401864
728,136.29997785739286,304.4814336147014
729,136.14407405628887,309.3204877575889
730,142.95476099048193,314.01479926468335
731,149.8590159487168,305.4147429459898
732,155.9587152584747,307.33904745463576
733,144.56183908371423,312.68949995965374
734,151.43955874453616,319.0275187534538
735,134.63029504962856,307.341665898874
736,141.51373002736895,310.34749778868155
737,154.0274398068844,315.5932967452934
738,148.69021327309304,313.74271072755573
739,142.33745543291488,307.51820444760483
740,133.81312093623458,310.0451415031962
741,139.49386670039704,301.29999174381607
742,126.58797445268034,301.29219966714277
743,135.57247929346534,310.0524038935564
744,135.3905054180302,310.2540707520551
745,133.65153291484467,309.7179630918814
746,151.16315235827034,320.1230844853293
747,128.705563309306,300.1858949405268
748,146.22558329648288,314.4866088779337
749,142.3576914291602,311.2577290641302
750,151.07395002072334,306.9722766116708
751,140.17460283921957,310.2665941164299
752,141.46466948885524,292.43650057228484
753,125.29555112851864,304.55888089113364
754,149.37850408040038,310.8125163123957
755,140.1647728966758,314.3837957007763
756,134.0196571249292,321.3179413227962
757,144.00162001596217,297.7308529080983
758,139.53729298629952,307.38257246273645
759,140.19653985300255,319.36809695348126
760,142.32102403678678,309.4042323351654
761,171.95890128445262,310.1074123918687
762,139.37964521885831,316.827138483764
763,127.54725882617058,290.3520542093513
764,134.6528431686613,300.09016533064454
765,153.6424776630399,322.65722532423854
766,158.2585435144983,307.1796651541814
767,125.33780955536855,293.6943537288495
768,129.81115088238982,300.02674506530946
769,145.33283786807536,312.58290682786617
770,141.32108356386428,292.34659132556556
771,143.22150514287728,305.11546638057405
772,133.8680044825917,323.55571002197087
773,135.05594154589156,307.95001256261816
774,132.75465505080115,319.32421111211943
775,146.31424458645517,307.62095059762
776,160.83779792878988,316.726448793745
