episode,score
1251,-119.8424733610793
1252,-93.52189828612309
1253,-158.31971025446992
1254,-126.97827594448171
1255,-120.97531077793093
1256,-112.35609078956993
1257,-143.68499046514208
1258,-100.25516847257863
1259,-124.5418636991846
1260,-132.64335509712072
1261,-120.79088425076574
1262,-118.37525781333262
1263,-103.83588176699062
1264,-141.6167690151035
1265,-141.04895152477238
1266,-118.2889902414975
1267,-152.32665840115772
1268,-112.1621672621398
1269,-121.65258035112282
1270,-124.83118749223858
1271,-114.33600499361918
1272,-135.26895963656764
1273,-144.10351733853935
1274,-111.56670487572681
1275,-122.60217928193873
1276,-153.97430198600492
1277,-108.09802913116168
1278,-143.84535513331258
1279,-126.45092013068697
1280,-136.0609111514426
1281,-142.68020358268225
1282,-132.51302303430657
1283,-98.90682093031934
1284,-142.67684851711226
1285,-120.2751802792192
1286,-117.56918112643409
1287,-125.64281347217387
1288,-131.54597993650165
1289,-145.33035364840975
1290,-119.41907804771004
1291,-111.41197130363311
1292,-119.96277656641975
1293,-105.49291358583207
1294,-136.0166718738472
1295,-118.36869251779561
1296,-126.3361721597638
1297,-149.07406649838
1298,-125.05171867613431
1299,-117.07551155171534
1300,-108.47131107555671
1301,-140.93332673155248
1302,-156.11089728700426
1303,-140.80199772582085
1304,-145.2531590227173
1305,-140.4831051408312
1306,-129.91591397109286
1307,-132.98380046693757
1308,-101.59100293022856
1309,-115.37064439855742
1310,-125.65493812312633
1311,-163.99017613924815
1312,-149.84098407034088
1313,-130.80581899218905
1314,-128.16019318929057
1315,-158.36640102981178
1316,-133.6202150821971
1317,-113.35177261301605
1318,-133.12935535154492
1319,-100.4183757226199
1320,-107.20515465099776
1321,-124.84833866592098
1322,-124.8550678502375
1323,-152.67832441080154
1324,-114.18288368106272
1325,-114.69445148758093
1326,-133.1230223772967
1327,-120.77232892536794
1328,-134.9127102968495
1329,-111.7049438041127
1330,-135.79229491851095
1331,-116.21213454748455
1332,-118.82742864080996
1333,-142.25374534758868
1334,-133.84390825975296
1335,-143.5116521490944
1336,-119.51825088906767
1337,-109.14801183845145
1338,-116.03702795389893
1339,-120.37744043305602
1340,-140.4764021105758
1341,-130.9330641961676
1342,-106.05501084796711
1343,-128.63457526240683
1344,-124.5560763541913
1345,-99.49941747414805
1346,-125.05055009184382
1347,-141.1647580558048
1348,-93.15696727773725
1349,-103.86931362683272
1350,-133.1753702809255
1351,-110.45508307605881
1352,-97.64923344691657
1353,-120.55274800276304
1354,-133.50924231536402
1355,-127.87674713645006
1356,-99.1237880283528
1357,-124.41170504657417
1358,-141.93929049178735
1359,-128.48358480220955
1360,-140.4677022912933
1361,-132.72547743913398
1362,-131.0217850137684
1363,-112.37167303694503
1364,-165.06174241972457
1365,-127.8802837021198
1366,-144.09452055285547
1367,-123.71145793443202
1368,-116.66866199804795
1369,-111.73648668147469
1370,-115.31568361678391
1371,-121.02391781648093
1372,-108.81688474427098
1373,-121.00062674447666
1374,-106.28059873933724
1375,-109.42181304060531
1376,-118.25653054668498
1377,-135.30488493693608
1378,-119.61186523394892
1379,-120.96694899334987
1380,-121.64391211549948
1381,-112.25928245854654
1382,-124.24223130994712
1383,-118.56569836591862
1384,-134.39459241283555
1385,-142.36923169146567
1386,-97.49859867437088
1387,-101.06789610722836
1388,-116.97017567552695
1389,-131.8154445943418
1390,-105.77126490719326
1391,-97.15453570912838
1392,-154.668387628254
1393,-146.30798829473133
1394,-123.80758180226785
1395,-124.79123826820252
1396,-137.15692424871332
1397,-111.02853052535272
1398,-107.54539969258994
1399,-130.27380683140117
1400,-124.792294849459
1401,-132.09595028714537
1402,-131.3490114167759
1403,-126.13348896425143
1404,-136.42311974686493
1405,-100.33473851553083
1406,-129.43943734765014
1407,-112.99203103726217
1408,-136.57767903745125
1409,-99.67023367420441
1410,-138.57881046892425
1411,-136.18095921796265
1412,-129.69851419905038
1413,-113.64150131502201
1414,-132.81435243451836
1415,-120.01655619004329
1416,-89.85926962400998
1417,-130.87246784214778
1418,-135.50870372995666
1419,-137.8030227240596
1420,-109.77301237862737
1421,-94.26381733840981
1422,-137.21755902224226
1423,-102.90980725963644
1424,-108.07427689360071
1425,-138.2856052655132
1426,-136.41857443214462
1427,-125.7186085892335
1428,-138.48703723943663
1429,-86.51681342859169
1430,-124.93803959717754
1431,-123.68598031309494
1432,-114.15501694948502
1433,-154.43526696453537
1434,-115.35820697589882
1435,-127.02896377371513
1436,-118.79823829858847
1437,-142.23401141906402
1438,-160.25500049621212
1439,-122.67711948255867
1440,-111.85111595042729
1441,-138.9968302845517
1442,-131.44675058042696
1443,-147.12211261736596
1444,-135.9489616531398
1445,-133.75617012272392
1446,-117.13035227178506
1447,-117.7930784948856
1448,-146.24350676065
1449,-124.08115482512252
1450,-126.60364951640973
1451,-141.96067373543542
1452,-119.57548453344842
1453,-138.96145470533057
1454,-118.73501681866843
1455,-138.45430940505938
1456,-139.33839877591888
1457,-130.08705111822155
1458,-125.12998045187518
1459,-136.70842536331568
1460,-116.7167492301
1461,-150.53107516828084
1462,-122.65734789706838
1463,-128.91130449347224
1464,-96.78510089626616
1465,-109.85911899823844
1466,-115.90777889900653
1467,-120.64383756635297
1468,-110.35963022101481
1469,-107.32454873855195
1470,-113.31245267001822
1471,-128.12232062159524
1472,-110.79669660256863
1473,-146.82636411115075
1474,-114.52969803253245
1475,-134.6631442722467
1476,-149.6204214669265
1477,-98.76039548196626
1478,-108.65056613492312
1479,-149.4991041118041
1480,-130.95849996859295
1481,-146.26447414340734
1482,-99.14938866259685
1483,-118.58187127838046
1484,-141.30983771139114
1485,-101.057477545816
1486,-128.81618858923596
1487,-147.56722739518383
1488,-125.77164938745362
1489,-129.5887740906861
1490,-135.54796885540102
1491,-119.2015264130937
1492,-113.45615994624305
1493,-102.22956575556995
1494,-116.07597953546771
1495,-141.82712996354064
1496,-109.44430248131592
1497,-141.77806824176164
1498,-110.99670109399469
1499,-111.3968822025121
1500,-124.6197759601021
1501,-119.72685946543658
1502,-121.99410893227605
1503,-122.14901817208133
1504,-112.9823055486189
1505,-111.85229578530323
1506,-106.89429438577885
1507,-105.452502313353
1508,-118.20472933748539
1509,-133.06125884214237
1510,-100.34580262658511
1511,-117.557790970639
1512,-96.18582936237426
1513,-114.63943766600687
1514,-148.30735552687653
1515,-138.43548976794617
1516,-93.66083685606581
1517,-145.98670662958105
1518,-112.63894114595745
1519,-135.60254018618932
1520,-125.7281247529302
1521,-108.71186235267969
1522,-148.43318697764508
1523,-132.4747449132942
1524,-131.578807122363
1525,-141.5829952974514
1526,-130.48032643058409
1527,-122.66881323937768
1528,-116.07385717960453
1529,-120.50143533110207
1530,-117.82841552464137
1531,-132.3960695524083
1532,-136.7788470251862
1533,-137.48414089822967
1534,-117.20835407344016
1535,-148.54606321456424
1536,-139.9503456331486
1537,-145.80796760561665
1538,-120.02761136660163
1539,-147.17395737026257
1540,-133.62269341832194
1541,-137.4269425981035
1542,-129.70052111528645
1543,-113.92824775248268
1544,-131.1961239735231
1545,-140.36384227746836
1546,-123.46199775752497
1547,-106.97080537234662
1548,-127.84123030192782
1549,-128.11510253748622
1550,-122.49556065471887
1551,-123.01992766344236
1552,-161.63336914466382
1553,-143.42088673213203
1554,-130.74180327148605
1555,-107.74823058055108
1556,-111.61590646189644
1557,-119.15089658423841
1558,-126.59567743979498
1559,-104.04091796652443
1560,-91.88122381887283
1561,-128.54618069266064
1562,-106.19529649279801
1563,-121.6351500024518
1564,-99.69755688264371
1565,-128.24256852671857
1566,-138.76457826466674
1567,-148.9958539905738
1568,-133.6608181857602
1569,-110.39695956722808
1570,-147.1826127735644
1571,-139.5582355513806
1572,-139.134723252966
1573,-107.615587438991
1574,-131.82412239427546
1575,-117.21882789958251
1576,-108.92175770677451
1577,-124.65942679881663
1578,-113.12530041990725
1579,-119.07827555997088
1580,-102.39069828715596
1581,-134.46013515423368
1582,-136.33130103858832
1583,-125.1703364225127
1584,-140.5201698530481
1585,-115.81748490464621
1586,-115.47324544362405
1587,-132.98223543288486
1588,-110.76321010389067
1589,-134.55104107489353
1590,-97.68426337007836
1591,-132.47681769709357
1592,-120.64950827154811
1593,-112.4264157787024
1594,-124.53379464020249
1595,-114.53813429926628
1596,-127.16103160457924
1597,-117.81709516419913
1598,-97.82993495564233
1599,-126.55052886425952
1600,-113.52728483577688
1601,-139.36223264863986
1602,-119.9879916595958
1603,-119.70830298010007
1604,-100.77089260749374
1605,-103.04897507140369
1606,-129.68143326916362
1607,-92.07647506037557
1608,-118.17956012750923
1609,-103.24312632900599
1610,-128.4297690530311
1611,-133.83852973106397
1612,-118.26117827530898
1613,-124.75211531709931
1614,-134.7876954336831
1615,-154.65549338284293
1616,-115.11522681945289
1617,-156.30602536594296
1618,-108.07992670336078
1619,-122.18127941811275
1620,-125.5299694495422
1621,-101.37130356473388
1622,-109.74985490278867
1623,-146.31798775856652
1624,-118.8973620308718
1625,-119.47552029157583
1626,-117.93256836256847
1627,-126.86801985414884
1628,-107.73524824504172
1629,-128.84172870608364
1630,-124.89841365235557
1631,-105.42207932543603
1632,-131.58544534962158
1633,-124.76920014186841
1634,-105.58639616054494
1635,-121.95483728010213
1636,-130.796323888347
1637,-132.89045478115054
1638,-125.03159739730964
1639,-130.7396874998529
1640,-128.48836022099323
1641,-111.6788472792808
1642,-121.47720527255755
1643,-121.12574679391952
1644,-128.67744520532437
1645,-140.16068125848793
1646,-113.68483691253239
1647,-112.68202852541609
1648,-126.8690455810749
1649,-106.71683677496917
1650,-120.80580010803234
1651,-118.57802847017588
1652,-114.4828769511424
1653,-115.30728848486017
1654,-114.09712110635564
1655,-132.52208519355986
1656,-97.87907046359572
1657,-129.66944375824724
1658,-159.87730479161738
1659,-103.47399179976387
1660,-127.46015116470781
1661,-150.15630675431711
1662,-139.8324319954712
1663,-118.3594185181843
1664,-148.45151133482187
1665,-122.247221709648
1666,-141.23048976432656
1667,-121.02251489451895
1668,-128.53192221475464
1669,-125.91833404815817
1670,-143.00737289321916
1671,-131.2561511859915
1672,-129.0990079173809
1673,-124.82677184074372
1674,-134.0294330688535
1675,-133.59067726138068
1676,-125.86113758945785
1677,-135.13413076225856
1678,-139.33344124378038
1679,-151.17909318799994
1680,-103.53012070652876
1681,-119.92566563486858
1682,-116.95580869099285
1683,-106.98426060644294
1684,-147.0303539243669
1685,-163.05930917882984
1686,-97.55749270220502
1687,-104.85434458656708
1688,-128.1783461244055
1689,-133.74933941491236
1690,-128.2628241424762
1691,-129.75083535583096
1692,-117.76542843454361
1693,-102.21570346541817
1694,-119.81979631084558
1695,-106.73154050076978
1696,-122.08662003034344
1697,-136.77211466926738
1698,-121.12214752685985
1699,-129.09957786412573
1700,-127.26027889405312
1701,-115.94586162805595
1702,-134.89789642237795
1703,-107.31853046416887
1704,-139.78025926756837
1705,-99.56147855978146
1706,-154.2509560274346
1707,-140.4705228918896
1708,-87.2980346164672
1709,-108.16381645201689
1710,-103.8993195208735
1711,-115.77981422877421
1712,-149.6691323414924
1713,-114.85123065345701
1714,-144.29083671068932
1715,-116.14755704511983
1716,-146.16432217542754
1717,-120.03199560097923
1718,-121.31850329762469
1719,-144.56233864889916
1720,-125.17972619840047
1721,-115.11342137783853
1722,-114.31225930115133
1723,-125.38908997422017
1724,-117.61678546354985
1725,-124.80276067584735
1726,-163.55810780475588
1727,-105.03384859192855
1728,-132.4238191135443
1729,-123.44830108117213
1730,-146.41008447341616
1731,-131.68331745685802
1732,-129.50283565587094
1733,-159.44119010899075
1734,-135.49437152180522
1735,-148.94031997714876
1736,-108.89885607007658
1737,-132.96725528199852
1738,-104.7170739303014
1739,-125.14753509766348
1740,-116.84843799078921
1741,-153.6973473966695
1742,-156.81298035121858
1743,-113.5712717867144
1744,-125.7155387453378
1745,-95.8258020804306
1746,-95.92051721709004
1747,-137.38447532870126
1748,-108.50245629040505
1749,-110.49835653728611
1750,-118.4473819064514
1751,-130.05062487485193
1752,-143.82330807175194
1753,-133.28938725139164
1754,-128.63489623891167
1755,-116.14762549946387
1756,-132.5086806494364
1757,-118.66575370922206
1758,-93.2873059104295
1759,-91.99838302997907
1760,-132.91213707918024
1761,-125.54183871527067
1762,-102.42785058209138
1763,-106.04496682851084
1764,-115.95954920300181
1765,-104.52981870890795
1766,-118.7384753477903
1767,-117.27499519824376
1768,-138.6862710645979
1769,-112.63480324873404
1770,-153.61350811237335
1771,-149.8900757565054
1772,-152.24044592648156
1773,-145.5343480222494
1774,-134.06951686634713
1775,-129.30135364152818
1776,-120.11706503928106
1777,-85.9077516276023
1778,-130.08919364230994
1779,-133.23999153508478
1780,-127.31246602479234
1781,-124.17820832544285
1782,-139.8419079660278
1783,-98.32027345457274
1784,-127.49915725006544
1785,-134.3713370441405
1786,-118.98200114379533
1787,-141.41930438843568
1788,-116.31881897488543
1789,-118.82280534255361
1790,-133.23643243359146
1791,-104.6735656185563
1792,-115.60987413508032
1793,-148.48407103435358
1794,-116.18775221334523
1795,-93.72193674488432
1796,-126.51569503172655
1797,-130.20592372496114
1798,-124.95314816682732
1799,-107.40241604104857
1800,-88.82816252799708
1801,-102.73581557426706
1802,-95.65679129439111
1803,-127.63453325213864
1804,-124.13519467814125
1805,-136.46541976668783
1806,-106.52048996713367
1807,-103.01530678003473
1808,-131.4908262864654
1809,-119.99996138874504
1810,-120.30503802700603
1811,-123.88644973324139
1812,-143.70208545388093
1813,-117.16229677842263
1814,-140.94406627437715
1815,-140.0524142015643
1816,-130.35553326852502
1817,-122.82121560711988
1818,-139.73144843853694
1819,-115.16584226102374
1820,-132.025369095576
1821,-115.24806829805122
1822,-121.43635402188276
1823,-101.97192127122239
1824,-120.85908228757518
1825,-104.23702651431377
1826,-107.12588953012792
1827,-118.48471364469981
1828,-131.88119935471875
1829,-115.39722408855745
1830,-126.08266627581486
1831,-158.28711089312682
1832,-110.23732170932213
1833,-124.4526444396717
1834,-129.09124824481876
1835,-135.26872112439025
1836,-91.72512165680764
1837,-124.39854093796643
1838,-144.9521889139002
1839,-109.2783637952211
1840,-111.94476364592298
1841,-127.0215657541166
1842,-106.93883815061909
1843,-131.72714914887405
1844,-132.8779498921936
1845,-115.35512875206618
1846,-147.90033749414587
1847,-138.0793743801001
1848,-148.84249402679748
1849,-114.75567647081067
1850,-149.3348726002002
1851,-119.71529363497024
1852,-118.38063899261351
1853,-107.80531314946757
1854,-128.91996841981853
1855,-106.46071133285872
1856,-122.18880244839431
1857,-103.76980357489708
1858,-124.14854966904937
1859,-133.40824505608785
1860,-120.68761822997435
1861,-120.91208987910005
1862,-153.12617702304684
1863,-115.53807383994062
1864,-112.05919090812198
1865,-138.2891166327221
1866,-131.42956447893252
1867,-142.57104976029694
1868,-116.6300579383959
1869,-168.9852374873043
1870,-136.05206130835376
1871,-115.27371330311657
1872,-135.92029988417525
1873,-160.65353962541786
1874,-133.7618423496285
1875,-99.58734999904456
1876,-119.29045347023889
1877,-137.8550951027303
1878,-128.24716840582334
1879,-139.42061804339312
1880,-167.42962028590583
1881,-132.34738234006736
1882,-112.49542343514065
1883,-123.80438932445254
1884,-107.19206021680105
1885,-140.37436089877906
1886,-150.36311014244384
1887,-133.90391728511747
1888,-152.80677438273523
1889,-142.77591789994904
1890,-109.12826588688964
1891,-107.68155572911877
1892,-130.1331551631926
1893,-113.92810799545482
1894,-119.13985949026848
1895,-125.49025000461589
1896,-106.70382623168535
1897,-105.29745130043601
1898,-113.27525135005217
1899,-135.19521130395842
1900,-117.99103189749013
1901,-131.06320495007753
1902,-118.7643498137655
1903,-142.56028376910592
1904,-133.14440393007962
1905,-121.12935942766451
1906,-119.21633543841217
1907,-106.95661254187029
1908,-125.10610991751963
1909,-125.5690302489082
1910,-120.19634459003197
1911,-137.82177468740372
1912,-125.81738143787689
1913,-132.81971979174563
1914,-128.84925681565772
1915,-93.24510072638233
1916,-119.19450575232783
1917,-100.8573291796652
1918,-131.54249060305415
1919,-109.81947859772234
1920,-120.84230393518175
1921,-136.3616701891711
1922,-112.20185788730313
1923,-112.68331025423775
1924,-123.0050384133247
1925,-129.27794874227666
1926,-131.8530436031543
1927,-119.98031661095041
1928,-121.87201569875673
1929,-110.76233151733919
1930,-115.56992167682476
1931,-121.27624236200167
1932,-136.18766874880367
1933,-143.98156453828133
1934,-133.5785287812322
1935,-120.2391562587914
1936,-123.60452833507158
1937,-106.92532369666287
1938,-126.80024391010396
1939,-94.59392393668897
1940,-116.215081659759
1941,-124.30822027986193
1942,-117.05639620866354
1943,-103.0073787223779
1944,-106.9070075295559
1945,-111.6481039498795
1946,-136.31244680185236
1947,-86.68913810012265
1948,-93.55532066266373
1949,-138.01572984423922
1950,-95.36555144139018
1951,-112.84666661534098
1952,-121.06019495229707
1953,-141.30926340049496
1954,-131.98862829842673
1955,-96.25742239794442
1956,-110.42362820448356
1957,-122.68152043349545
1958,-118.10498698998605
1959,-121.944987842481
1960,-85.64641443841055
1961,-114.77509103149627
1962,-126.36844764525696
1963,-115.15984710335916
1964,-116.31258104066936
1965,-120.96001102915133
1966,-109.12567923760695
1967,-131.1181442696741
1968,-100.28942191877657
1969,-121.21546170899084
1970,-124.02948499509357
1971,-131.08590691898564
1972,-126.3150616087973
1973,-131.01212783800634
1974,-131.79699122748826
1975,-134.82795813798393
1976,-148.57185719123302
1977,-138.5239494540744
1978,-133.37849677442327
1979,-129.0849476294933
1980,-131.2694971209598
1981,-152.39517038801222
1982,-122.85419148051155
1983,-111.96957773442253
1984,-174.82851517122486
1985,-118.94351788728956
1986,-112.17593102303692
1987,-122.42275480630607
1988,-133.9379673179349
1989,-120.42319201941233
1990,-124.84989115635666
1991,-119.32443720809749
1992,-117.50028425479343
1993,-130.8596668624778
1994,-91.7814338717662
1995,-110.11146911573067
1996,-112.53903500693552
1997,-131.12776700623337
1998,-122.13854017446998
1999,-137.97234043512438
2000,-103.59301908932503
