episode,epsilon,score
142,0.4932355662165453,-139.22544672656602
143,0.4907693883854626,-107.8831636196478
144,0.4883155414435353,-10.652751791149981
145,0.4858739637363176,-267.48772829803556
146,0.483444593917636,-245.56355391065367
147,0.4810273709480478,-109.50098355444992
148,0.47862223409330756,-107.7575471163029
149,0.47622912292284103,-78.6687117212379
150,0.4738479773082268,-117.98189140560159
151,0.47147873742168567,-242.25292236831913
152,0.46912134373457726,-167.24073643113152
153,0.46677573701590436,-264.87947718464045
154,0.46444185833082485,-36.954211474720026
155,0.46211964903917074,-105.22457512522723
156,0.4598090507939749,-11.73130479254229
157,0.457510005540005,-49.140918512199505
158,0.45522245551230495,-88.07709384145294
159,0.4529463432347434,-203.61472938118965
160,0.4506816115185697,-28.9943526061773
161,0.4484282034609769,-241.6137481739845
162,0.446186062443672,-36.98794147517009
163,0.4439551321314536,-109.03643663988593
164,0.4417353564707963,-4.724315683726772
165,0.43952667968844233,-38.80808917968249
166,0.43732904629000013,-47.95339300450344
167,0.4351424010585501,-58.601173035735826
168,0.43296668905325736,-80.2686953832891
169,0.43080185560799106,-120.50704334395647
170,0.4286478463299511,-201.661107845954
171,0.42650460709830135,-100.99284618251471
172,0.42437208406280985,-10.364958384186792
173,0.4222502236424958,-207.30057685724105
174,0.42013897252428334,-80.59684266771254
175,0.4180382776616619,-113.69461004642072
176,0.4159480862733536,-93.90798115600035
177,0.41386834584198684,-63.37320267235518
178,0.4117990041127769,-111.01669861719387
179,0.40974000909221303,-154.61467061360347
180,0.40769130904675194,-4.002519693345434
181,0.40565285250151817,-61.718275242734215
182,0.4036245882390106,-138.8029999915396
183,0.4016064652978155,-210.33717646191667
184,0.3995984329713264,-190.88559373968437
185,0.3976004408064698,59.684988355279884
186,0.39561243860243744,-82.74827354665454
187,0.3936343764094253,-12.418862550176328
188,0.39166620452737816,-87.70288367539148
189,0.3897078735047413,-202.12522434452347
190,0.3877593341372176,-66.98892521629024
191,0.3858205374665315,116.89307055911397
192,0.38389143477919885,-43.75419845215299
193,0.3819719776053028,-58.70993757779392
194,0.3800621177172763,-25.677936136788006
195,0.37816180712868996,-162.1528227703339
196,0.37627099809304654,-57.45319928380918
197,0.3743896431025813,-59.32210738735499
198,0.37251769488706843,-23.538459455044105
199,0.3706551064126331,109.86668631725428
200,0.36880183088056995,-58.99033353790402
201,0.3669578217261671,-179.6665979262653
202,0.36512303261753626,-15.967311883551261
203,0.3632974174544486,-71.4361574484507
204,0.3614809303671764,43.93502497729439
205,0.3596735257153405,-78.83036498850689
206,0.3578751580867638,-62.8401687633582
207,0.35608578229633,-163.28060467408216
208,0.3543053533848483,-185.09451932963538
209,0.35253382661792404,80.41891126273588
210,0.3507711574848344,-164.6277942205827
211,0.34901730169741024,-71.80647520176933
212,0.3472722151889232,-35.480058860333116
213,0.3455358541129786,-94.27092151189153
214,0.3438081748424137,-59.72603822516834
215,0.3420891339682016,-218.71398107378877
216,0.3403786882983606,87.4525156044643
217,0.3386767948568688,-48.40206285904587
218,0.33698341088258443,-59.25482034442011
219,0.3352984938281715,-168.1291479506417
220,0.33362200135903064,31.06924369037069
221,0.33195389135223546,-151.4828378130058
222,0.3302941218954743,37.7444318071542
223,0.32864265128599696,-53.39007666491608
224,0.326999438029567,-38.539868855553706
225,0.3253644408394192,6.253459278162637
226,0.3237376186352221,-28.994915759483064
227,0.322118930542046,-31.60220774866923
228,0.32050833588933575,-108.1973288854049
229,0.31890579420988907,-1.1995737310633805
230,0.3173112652388396,-126.31294456781308
231,0.3157247089126454,-99.03905625313575
232,0.3141460853680822,-87.49230550305364
233,0.3125753549412418,104.98243360630288
234,0.31101247816653554,-43.40848632231999
235,0.30945741577570285,-289.5958538795926
236,0.3079101286968243,-394.2965753828222
237,0.3063705780533402,-74.37772539438471
238,0.30483872516307353,-88.20740328010228
239,0.3033145315372582,-0.6676995367031813
240,0.3017979588795719,-63.798114526638436
241,0.30028896908517405,-237.51138978607364
242,0.2987875242397482,179.17783134321616
243,0.29729358661854943,-18.534110967064706
244,0.29580711868545667,16.09489581599137
245,0.2943280830920294,-188.43559817378508
246,0.29285644267656924,54.04447464992724
247,0.2913921604631864,-45.41285689613031
248,0.28993519966087045,-5.472689436849137
249,0.2884855236625661,-27.73932720141051
250,0.28704309604425327,-18.773634722249824
251,0.285607880564032,-70.41735096593017
252,0.28417984116121187,-155.47434125304923
253,0.2827589419554058,-59.85814389484361
254,0.28134514724562876,-34.958403697578454
255,0.2799384215094006,-55.82042634773559
256,0.27853872940185365,-49.01865333160535
257,0.27714603575484437,-48.43242062369822
258,0.2757603055760701,-207.45755047714093
259,0.2743815040481898,-123.88750577772507
260,0.2730095965279488,-172.30774501407123
261,0.27164454854530906,-157.33863515949014
262,0.2702863258025825,117.5691067652014
263,0.2689348941735696,-0.005008235156337859
264,0.26759021970270175,-279.27359684369554
265,0.2662522686041882,39.5422340534119
266,0.2649210072611673,-329.60217565553245
267,0.26359640222486147,22.98961985502828
268,0.26227842021373715,-27.886078282487716
269,0.2609670281126685,-72.58190707463923
270,0.25966219297210513,-39.96664231080743
271,0.2583638820072446,-110.2106220711853
272,0.2570720625972084,-50.849283927349745
273,0.25578670228422234,-65.91466381764673
274,0.25450776877280124,-342.30500304104254
275,0.2532352299289372,-127.61533454778589
276,0.2519690537792925,60.45127628557535
277,0.2507092085103961,-108.19944798259931
278,0.2494556624678441,8.352860138185036
279,0.24820838415550486,-26.195129200445905
280,0.24696734223472733,-58.6809107192831
281,0.2457325055235537,-148.02607835893082
282,0.24450384299593592,-81.48273761453396
283,0.24328132378095624,-72.63960477163631
284,0.24206491716205145,-76.23718049259516
285,0.2408545925762412,-148.3660106943396
286,0.23965031961336,32.587458122563106
287,0.2384520680152932,-66.96269853488594
288,0.23725980767521673,-31.03916340156468
289,0.23607350863684065,-275.25308348601527
290,0.23489314109365644,-26.057554680203427
291,0.23371867538818816,-40.880556000035256
292,0.23255008201124722,-330.34304344464863
293,0.231387331601191,-60.41746189845456
294,0.23023039494318503,196.32537316980333
295,0.2290792429684691,-86.52223108623517
296,0.22793384675362674,-29.351001507943057
297,0.22679417751985861,-51.40977734669349
298,0.22566020663225933,-47.12880953241975
299,0.22453190559909803,-97.5728670246858
300,0.22340924607110255,-23.66650429623496
301,0.22229219984074702,-26.098652191405563
302,0.2211807388415433,5.172076561013126
303,0.22007483514733558,-17.14067451310802
304,0.2189744609715989,-204.88772728626452
305,0.2178795886667409,-9.576671395203139
306,0.2167901907234072,-38.80298040978698
307,0.21570623976979014,-112.4189689775504
308,0.21462770857094118,-44.863304561962906
309,0.21355457002808648,-88.12106812909506
310,0.21248679717794605,17.075751522324325
311,0.21142436319205632,-47.56893565523679
312,0.21036724137609603,-73.9123355827916
313,0.20931540516921554,-12.673204425910921
314,0.20826882814336947,-73.67197723240693
315,0.20722748400265262,-61.325170883222825
316,0.20619134658263935,-63.833557770663646
317,0.20516038984972615,-19.00883067271101
318,0.2041345879004775,-107.55224699056586
319,0.2031139149609751,-22.852858916245406
320,0.20209834538617025,-24.539252124427637
321,0.2010878536592394,134.92307590961306
322,0.2000824143909432,8.3101162198033
323,0.19908200231898848,-31.60004726055877
324,0.19808659230739353,11.77444173810763
325,0.19709615934585656,-63.50670993590173
326,0.19611067854912728,-84.15463184913942
327,0.19513012515638165,-86.97618347338963
328,0.19415447453059972,-20.684464561493908
329,0.19318370215794672,14.248725130126447
330,0.192217783647157,-18.6978524065016
331,0.1912566947289212,-2.35692339488481
332,0.1903004112552766,5.301940707341434
333,0.18934890919900021,-36.75798929173127
334,0.18840216465300522,-57.36749190773318
335,0.18746015382974018,-45.37194843479001
336,0.1865228530605915,-4.1832561382308295
337,0.18559023879528855,-16.599048328753607
338,0.1846622876013121,6.3997317096055735
339,0.18373897616330553,-68.34518807795266
340,0.182820281282489,29.938866947395237
341,0.18190617987607657,-27.51781743010522
342,0.18099664897669618,-48.5424758067347
343,0.1800916657318127,-69.84557384344288
344,0.17919120740315364,-10.87174699308909
345,0.17829525136613786,-92.10292221216608
346,0.17740377510930716,237.1364458622865
347,0.17651675623376062,27.948827986026128
348,0.1756341724525918,10.365763834778637
349,0.17475600159032884,-68.94574560170177
350,0.17388222158237718,8.417642218298164
351,0.1730128104744653,-39.68475841741344
352,0.17214774642209296,192.45004636688282
353,0.1712870076899825,-67.97529473820552
354,0.17043057265153258,-19.680620541875367
355,0.16957841978827493,-49.75649631458477
356,0.16873052768933355,-76.96132653484207
357,0.1678868750508869,-12.377351415000959
358,0.16704744067563246,-8.322723405206489
359,0.1662122034722543,8.188419469692013
360,0.16538114245489302,-18.021520446223
361,0.16455423674261854,-27.974442944590074
362,0.16373146555890544,-17.001130563270983
363,0.16291280823111093,26.67605139226922
364,0.16209824418995536,-71.94646688611799
365,0.16128775296900558,-0.9200790898418514
366,0.16048131420416054,27.068367984117735
367,0.15967890763313974,-2.435418604054883
368,0.15888051309497406,-47.90933093302483
369,0.1580861105294992,-105.55987728515748
370,0.1572956799768517,-47.76556065700887
371,0.15650920157696743,-1.6843133180877652
372,0.1557266555690826,-9.81560821233419
373,0.1549480222912372,-57.21481521630955
374,0.15417328217978102,-87.18788706647784
375,0.1534024157688821,-15.051208174969947
376,0.1526354036900377,-21.246987740802197
377,0.1518722266715875,-38.958753914383024
378,0.15111286553822956,-35.65878468187539
379,0.15035730121053842,-58.84195994262902
380,0.14960551470448571,236.8050307534069
381,0.14885748713096328,-75.91016335281049
382,0.14811319969530845,-38.30579319717101
383,0.1473726336968319,36.86309232932462
384,0.14663577052834775,-48.366462427429155
385,0.14590259167570602,-22.198175328867695
386,0.1451730787173275,-77.37764862851084
387,0.14444721332374086,23.55900708619942
388,0.14372497725712216,-59.347796289509105
389,0.14300635237083656,-110.08785473233515
390,0.14229132060898236,231.36608503610907
391,0.14157986400593744,-44.91239376112281
392,0.14087196468590776,-79.2836911833422
393,0.14016760486247823,-68.45536829689328
394,0.13946676683816583,-60.432623239394985
395,0.138769433003975,-5.705728262285968
396,0.13807558583895513,-13.772558816433607
397,0.13738520790976036,-42.22880395755145
398,0.13669828187021155,-3.5927030271670555
399,0.13601479046086049,-68.16443256743601
400,0.1353347165085562,-11.541970384102898
401,0.1346580429260134,-88.36493906196333
402,0.13398475271138335,-118.80963485639055
403,0.13331482894782642,-70.12172369167176
404,0.13264825480308728,89.98870946174117
405,0.13198501352907185,-64.6619766434719
406,0.1313250884614265,-12.773227571374429
407,0.13066846301911936,-71.26650324856877
408,0.13001512070402377,15.4388455118527
409,0.12936504510050365,-40.51978030754071
410,0.12871821987500112,-92.38106171672563
411,0.12807462877562611,-64.65967740141826
412,0.12743425563174798,-33.76973281763391
413,0.12679708435358925,-15.611962748209804
414,0.1261630989318213,-70.36776058900637
415,0.1255322834371622,-22.35773167632635
416,0.12490462201997637,80.97129917384562
417,0.1242800989098765,-24.713320524424734
418,0.12365869841532712,33.0534582540012
419,0.12304040492325048,-83.52600959331102
420,0.12242520289863423,15.881897550183483
421,0.12181307688414106,-48.32076003608544
422,0.12120401149972035,-88.54271092727997
423,0.12059799144222175,206.64870758257462
424,0.11999500148501063,113.30660479991224
425,0.11939502647758558,1.5480249288273138
426,0.11879805134519765,-81.81515555895211
427,0.11820406108847166,-62.466250172230616
428,0.1176130407830293,-112.7793492337164
429,0.11702497557911415,-27.698435758579347
430,0.11643985070121858,-28.628280472113154
431,0.11585765144771248,11.796597136164724
432,0.11527836319047392,-65.64549784436657
433,0.11470197137452155,-19.22218272759561
434,0.11412846151764894,42.173061278418494
435,0.1135578192100607,-27.627180041124795
436,0.11299003011401039,-56.496592514889315
437,0.11242507996344034,-40.52894106978338
438,0.11186295456362313,-45.013527849480745
439,0.11130363979080501,-18.536892521498697
440,0.11074712159185099,81.4828242274499
441,0.11019338598389174,-39.055714056561996
442,0.10964241905397228,1.2683461261557276
443,0.10909420695870241,-55.50691526208256
444,0.1085487359239089,-42.34856966686942
445,0.10800599224428936,-68.18371382370768
446,0.10746596228306791,-9.76819096699065
447,0.10692863247165257,-20.783068811368295
448,0.1063939893092943,-76.48030461687515
449,0.10586201936274783,201.2421306830861
450,0.10533270926593409,-7.519998443145525
451,0.10480604571960442,165.88513488594495
452,0.1042820154910064,-52.45988215221405
453,0.10376060541355137,8.437785603226777
454,0.1032418023864836,83.02519321682036
455,0.10272559337455119,165.9792012590799
456,0.10221196540767843,-59.79381288600224
457,0.10170090558064004,117.76903686521409
458,0.10119240105273684,121.4544520081107
459,0.10068643904747315,-20.326647027362025
460,0.10018300685223579,24.60445253920477
461,0.0996820918179746,127.36613330263296
462,0.09918368135888474,75.35471595073685
463,0.09868776295209031,282.15669223840507
464,0.09819432413732986,31.229432417113106
465,0.09770335251664321,140.50891960864288
466,0.09721483575406,-45.79543034680002
467,0.09672876157528969,-39.01615897644493
468,0.09624511776741324,-9.675193481468895
469,0.09576389217857617,-53.748504870657555
470,0.09528507271768329,-37.53073137149418
471,0.09480864735409487,209.19500602322177
472,0.0943346041173244,268.49693620225935
473,0.09386293109673778,243.18277243573544
474,0.09339361644125409,-103.09018511397338
475,0.09292664835904782,226.07546685837832
476,0.09246201511725258,64.20504123370303
477,0.09199970504166631,-23.509800032802506
478,0.09153970651645797,118.44953416606192
479,0.09108200798387568,-66.93633268536034
480,0.0906265979439563,119.19374614678104
481,0.09017346495423652,125.13015532367234
482,0.08972259762946533,195.4030910134662
483,0.089273984641318,-45.25598441240248
484,0.0888276147181114,-48.82000064350336
485,0.08838347664452084,-59.668317414201894
486,0.08794155926129824,-31.429164253789242
487,0.08750185146499175,17.992071264169873
488,0.08706434220766679,168.00802277667322
489,0.08662902049662846,-34.21469096387149
490,0.08619587539414532,88.92214071621495
491,0.08576489601717459,-22.268155204897063
492,0.08533607153708872,-62.8999514508078
493,0.08490939117940327,-1.1416049973167355
494,0.08448484422350626,-71.52551140899939
495,0.08406242000238873,189.94248635056562
496,0.08364210790237678,301.4929354787622
497,0.0832238973628649,178.26295918872444
498,0.08280777787605056,256.93543326576037
499,0.08239373898667031,105.97104998858374
500,0.08198177029173696,17.244629686187018
501,0.08157186144027828,-36.05424459079468
502,0.0811640021330769,24.198643185162243
503,0.08075818212241151,5.246832440132636
504,0.08035439121179945,-20.181983426673774
505,0.07995261925574046,117.96737063932926
506,0.07955285615946175,-9.61916019484923
507,0.07915509187866444,-23.679446957833687
508,0.07875931641927113,265.1151914227582
509,0.07836551983717477,12.87716110707146
510,0.07797369223798889,-44.849062057785204
511,0.07758382377679894,-39.79535918466971
512,0.07719590465791494,211.8906152551089
513,0.07680992513462537,-40.50575245408464
514,0.07642587550895225,97.02276761181872
515,0.07604374613140748,-53.62439131676777
516,0.07566352740075044,254.06332388861938
517,0.07528520976374668,-17.329630113015014
518,0.07490878371492794,-8.414273176865102
519,0.0745342397963533,285.45406924966966
520,0.07416156859737154,286.3703314494202
521,0.07379076075438468,-60.58175894545517
522,0.07342180695061275,-10.710677320200706
523,0.07305469791585968,176.2376652232359
524,0.07268942442628039,90.12399856746012
525,0.07232597730414898,190.01681672891834
526,0.07196434741762824,-21.44147542586282
527,0.0716045256805401,182.96213626080484
528,0.0712465030521374,197.2127472015149
529,0.0708902705368767,-49.44252659803372
530,0.07053581918419231,-52.86552010472673
531,0.07018314008827135,35.609633063092666
532,0.06983222438783,228.36183494632763
533,0.06948306326589085,-45.414238122735675
534,0.0691356479495614,197.2471723655753
535,0.06878996970981359,183.8493784528619
536,0.06844601986126451,-101.6581428246741
537,0.06810378976195819,107.47406834239074
538,0.0677632708131484,130.33472083634118
539,0.06742445445908266,112.55211295930212
540,0.06708733218678724,-34.27174838776485
541,0.0667518955258533,-12.318276857942651
542,0.06641813604822402,7.877914355393002
543,0.0660860453679829,123.33021483606096
544,0.06575561514114299,-15.340370815914522
545,0.06542683706543727,-39.75739360968136
546,0.06509970288011008,276.51836866608073
547,0.06477420436570952,-32.61449784358663
548,0.06445033334388098,143.6731615096997
549,0.06412808167716157,6.988189625830524
550,0.06380744126877576,-22.466213989521655
551,0.06348840406243188,5.948057245607486
552,0.06317096204211972,-6.316442506385568
553,0.06285510723190912,6.822601199126958
554,0.06254083169574957,5.945939248038698
555,0.062228127537270826,142.4104683764408
556,0.06191698689958447,-0.6145490313577437
557,0.061607401965086545,188.48259334798553
558,0.06129936495526111,-16.53352915700068
559,0.0609928681304848,-36.53765614649112
560,0.060687903789832374,134.54892388083232
561,0.06038446427088321,187.98824587007306
562,0.06008254194952879,-23.188715350423326
563,0.05978212923978115,-30.849893143400077
564,0.05948321859358224,33.17433989621278
565,0.05918580250061433,178.2727872084352
566,0.058889873488111255,-0.8965002120089398
567,0.058595424120670696,-16.48639297423934
568,0.05830244700006734,69.03735060003257
569,0.058010934765067,230.29335634434682
570,0.05772088009124167,100.0930324893562
571,0.05743227569078546,-62.8062394457464
572,0.05714511431233153,128.52909583046127
573,0.05685938874076987,-9.404652762724544
574,0.056575091797066025,-27.404806121652562
575,0.056292216338080694,222.0939936618411
576,0.05601075525639029,251.7112029033628
577,0.05573070148010834,159.15729284551705
578,0.0554520479727078,-22.667726717843216
579,0.05517478773284426,187.22002673260798
580,0.05489891379418004,-48.34332977244327
581,0.05462441922520914,-35.39169501378791
582,0.0543512971290831,111.28833961177311
583,0.05407954064343768,148.89483704710761
584,0.05380914294022049,-11.946155907511352
585,0.05354009722551939,133.12440703408248
586,0.05327239673939179,222.88291275289626
587,0.053006034755694834,-160.19340793187433
588,0.052741004581916356,-4.923220027304994
589,0.052477299559006776,-20.496893813417156
590,0.052214913061211746,145.0424259783519
591,0.05195383849590569,8.03170102203294
592,0.05169406930342616,-39.32256865175805
593,0.05143559895690903,1.9215785839731032
594,0.051178420962124486,-17.046747941263014
595,0.05092252885731386,208.98522487744438
596,0.05066791621302729,267.31934148743363
597,0.05041457663196215,8.96312424137156
598,0.050162503748802344,232.26651039569927
599,0.049911691230058335,114.86379722182762
600,0.04966213277390804,20.458104080808667
601,0.0494138221100385,-21.30447683571889
602,0.04916675299948831,-74.875714916166
603,0.04892091923449087,183.78897533014347
604,0.04867631463831842,100.05647930188952
605,0.048432933065126825,139.1795960241347
606,0.048190768399801194,185.075743602046
607,0.04794981455780219,34.07598839819733
608,0.04771006548501318,187.55926317069856
609,0.047471515157588115,-155.57604766496905
610,0.047234157581800176,-36.26665477693856
611,0.046997986793891174,-255.87318077472125
612,0.04676299685992172,55.22675439851518
613,0.04652918187562211,-211.98315346825638
614,0.046296535966244,297.85802299814895
615,0.046065053286412784,180.1890900374105
616,0.04583472801998072,43.552930757911604
617,0.045605554379880814,-44.306102119692696
618,0.04537752660798141,-103.30674428943007
619,0.0451506389749415,49.85242911097405
620,0.044924885780066794,34.750412931809656
621,0.04470026135116646,-195.1959730599142
622,0.04447676004441063,141.54699355023317
623,0.04425437624418858,139.60329417226217
624,0.04403310436296763,31.690007181192172
625,0.043812938841152796,148.02744329629223
626,0.04359387414694703,194.4913229050548
627,0.043375904776212296,208.22340158822078
628,0.043159025252331236,-143.18994016382436
629,0.04294323012606958,141.45334099361602
630,0.04272851397543923,214.65981799123975
631,0.04251487140556204,116.19668314226364
632,0.04230229704853423,139.72740205128713
633,0.04209078556329156,186.83247592117738
634,0.0418803316354751,240.30130690130753
635,0.041670929977297724,147.95674324886858
636,0.04146257532741124,161.1224809525015
637,0.04125526245077418,-6.482070516407077
638,0.04104898613852031,143.38190075932636
639,0.04084374120782771,66.99857364866743
640,0.04063952250178857,-2.0601077690599823
641,0.04043632488927963,20.096542376841807
642,0.04023414326483323,177.09119241039951
643,0.040032972548509065,193.7604676312988
644,0.03983280768576652,139.23932902398633
645,0.03963364364733769,175.079667094198
646,0.039435475429100995,-195.00841051006194
647,0.03923829805195549,179.11436058119898
648,0.03904210656169572,275.15980800973557
649,0.03884689602888724,248.29686597664133
650,0.0386526615487428,212.75032821766027
651,0.03845939824099909,161.70145002641928
652,0.03826710124979409,246.99150309322687
653,0.038075765743545126,254.11670750551124
654,0.0378853869148274,105.89617638209855
655,0.03769595998025326,206.5830194620002
656,0.03750748018035199,236.1928251649478
657,0.037319942779450235,31.8221888750249
658,0.037133343065552986,154.90406571271882
659,0.03694767635022522,141.69875847131055
660,0.036762937968474095,233.62933725813943
661,0.03657912327863173,173.12125384500513
662,0.036396227662238566,179.25323369973594
663,0.03621424652392737,196.26874426954913
664,0.036033175291307735,-31.86922473749631
665,0.03585300941485119,136.23811989861804
666,0.035673744367776934,82.24205068009387
667,0.03549537564593805,175.18397739032477
668,0.035317898767708356,-51.71536678191539
669,0.03514130927386981,258.2033714604595
670,0.03496560272750046,-44.04701618599546
671,0.03479077471386296,253.38318181663982
672,0.03461682084029365,224.39838949523508
673,0.034443736736092176,210.65276672775957
674,0.034271518052411715,176.9163324206569
675,0.034100160462149656,198.74151745631065
676,0.03392965965983891,204.49622851891004
677,0.033760011361539714,209.1449663994195
678,0.03359121130473201,252.07149412252423
679,0.033423255248208356,202.57035696412413
680,0.03325613897196732,231.326015312125
681,0.03308985827710748,7.657585282489464
682,0.032924408985721944,-68.02219989083528
683,0.03275978694079333,46.96772393295254
684,0.032595988006089364,190.75109924545046
685,0.032433008066058915,159.48302953621112
686,0.03227084302572862,185.42184259397925
687,0.032109488810599975,157.23870068357357
688,0.031948941366546975,147.99205158705985
689,0.03178919665971424,192.99043957618454
690,0.03163025067641567,174.17385094354455
691,0.03147209942303359,226.38387846978884
692,0.03131473892591842,202.29438929966886
693,0.031158165231288826,211.61575483003
694,0.03100237440513238,171.46606085937896
695,0.030847362533106718,165.21698328797595
696,0.030693125720441184,-61.50760907774371
697,0.030539660091838977,228.95198238861695
698,0.03038696179137978,208.27569820297379
699,0.030235026982422884,180.7479336584583
700,0.030083851847510768,205.83664845748376
701,0.029933432588273214,254.72083878252707
702,0.029783765425331846,-85.40861704808043
703,0.029634846598205186,192.61709286136548
704,0.02948667236521416,196.0052600204178
705,0.029339239003388088,235.76801152672618
706,0.029192542808371146,166.2232541347389
707,0.02904658009432929,231.7811652828879
708,0.028901347193857643,155.53514635428337
709,0.028756840457888354,247.07370528194477
710,0.02861305625559891,231.69409762041158
711,0.028469990974320916,196.9694486346073
712,0.02832764101944931,184.27653286663707
713,0.028186002814352063,194.37543843846362
