episode,epsilon,score
54,0.7666961448653229,-418.2259289848158
55,0.7628626641409962,-389.889123304488
56,0.7590483508202912,-532.4274609393633
57,0.7552531090661897,-546.4531618292502
58,0.7514768435208588,-923.2654440701162
59,0.7477194593032545,-794.6405380776413
60,0.7439808620067382,-367.55585991523446
61,0.7402609576967045,-515.8002462822915
62,0.736559652908221,-389.54339505050183
63,0.7328768546436799,-233.5552718370106
64,0.7292124703704616,-794.3261982233067
65,0.7255664080186093,-721.7312982780301
66,0.7219385759785162,-444.67280776717377
67,0.7183288830986236,-665.6114398437171
68,0.7147372386831305,-173.6264845179992
69,0.7111635524897149,-273.5810391843272
70,0.7076077347272662,-268.2059360082741
71,0.7040696960536299,-419.06937709518445
72,0.7005493475733617,-240.38874707348475
73,0.697046600835495,-453.47848716550453
74,0.6935613678313175,-521.5028614648069
75,0.6900935609921609,-108.43087775499312
76,0.6866430931872001,-507.05612945248686
77,0.6832098777212641,23.478303184350708
78,0.6797938283326578,-258.6084414356739
79,0.6763948591909945,-111.21887325685763
80,0.6730128848950395,-417.34882766819345
81,0.6696478204705644,-114.3958396465056
82,0.6662995813682115,-184.2774918524392
83,0.6629680834613705,-985.7195757155188
84,0.6596532430440636,-426.2696620257618
85,0.6563549768288433,-302.7075238379258
86,0.653073201944699,-213.66337190595672
87,0.6498078359349755,-663.082807753889
88,0.6465587967553006,-386.1561761220219
89,0.6433260027715241,-464.9193098420892
90,0.6401093727576664,-234.69483634950484
91,0.6369088258938781,-391.6159035082488
92,0.6337242817644086,-615.712199620401
93,0.6305556603555866,-736.6685740730125
94,0.6274028820538087,-594.2531492637474
95,0.6242658676435396,-504.55394232040925
96,0.6211445383053219,-262.4640926072817
97,0.6180388156137953,-316.63973119601394
98,0.6149486215357263,-240.00703306428628
99,0.6118738784280476,-782.0637989672108
100,0.6088145090359074,-392.40426130255264
101,0.6057704364907278,-220.38815489116502
102,0.6027415843082742,-103.62871355952839
103,0.5997278763867329,-528.6337116421785
104,0.5967292370047992,-508.90917054189674
105,0.5937455908197752,-431.14897031696853
106,0.5907768628656763,-448.1682646612463
107,0.5878229785513479,-572.8885098889027
108,0.5848838636585911,-423.87785569418315
109,0.5819594443402982,-367.67454458544563
110,0.5790496471185967,-533.578060798237
111,0.5761543988830038,-489.0586601029584
112,0.5732736268885887,-70.03501033283047
113,0.5704072587541458,-487.40303015904334
114,0.567555222460375,-508.5771167376386
115,0.5647174463480732,-488.15588697484236
116,0.5618938591163328,-378.956087973277
117,0.5590843898207511,-684.0232579463144
118,0.5562889678716474,41.489645761445814
119,0.5535075230322891,-129.342959038072
120,0.5507399854171277,-105.33741813554339
121,0.547986285490042,-236.80179681560293
122,0.5452463540625918,-524.3848166644548
123,0.5425201222922789,-226.27702338482808
124,0.5398075216808175,-489.4805813821651
125,0.5371084840724134,-878.7634460515308
126,0.5344229416520513,-117.9543339567281
127,0.531750826943791,-134.4968210959198
128,0.5290920728090721,-505.5239605104323
129,0.5264466124450268,-593.493019388529
130,0.5238143793828016,-317.73466846121164
131,0.5211953074858876,-370.5120375345551
132,0.5185893309484582,-409.8644157133665
133,0.5159963842937159,-606.5313540541806
134,0.5134164023722473,-115.97952301819475
135,0.510849320360386,-143.60558461386478
136,0.5082950737585841,-555.79393853796
137,0.5057535983897912,-188.09492268740254
138,0.5032248303978422,-587.4731947989335
139,0.500708706245853,-122.16737475640208
140,0.4982051627146237,-322.63433223095547
141,0.49571413690105054,-425.1585027665864
142,0.4932355662165453,-421.0082605748952
143,0.4907693883854626,-283.17198102873016
144,0.4883155414435353,-478.5985494061667
145,0.4858739637363176,-263.9535989258617
146,0.483444593917636,-651.3594866290458
147,0.4810273709480478,-135.50247940074863
148,0.47862223409330756,-442.6670381344728
149,0.47622912292284103,-498.40359620922857
150,0.4738479773082268,-352.65394059730795
151,0.47147873742168567,-313.21494952812463
152,0.46912134373457726,-887.0406382961888
153,0.46677573701590436,-582.040594342974
154,0.46444185833082485,-639.3918236605181
155,0.46211964903917074,-584.0212280573542
156,0.4598090507939749,-387.20253219461887
157,0.457510005540005,-169.33565524508066
158,0.45522245551230495,-641.277040590443
159,0.4529463432347434,-530.5293856457522
160,0.4506816115185697,-380.9330726680212
161,0.4484282034609769,-25.436343102065194
162,0.446186062443672,-594.2578343249719
163,0.4439551321314536,-224.41190975289842
164,0.4417353564707963,-423.01114843838013
165,0.43952667968844233,-341.9740785179067
166,0.43732904629000013,-248.72630120334912
167,0.4351424010585501,-419.5082934670824
168,0.43296668905325736,-663.052061709338
169,0.43080185560799106,-716.172469860713
170,0.4286478463299511,-266.2674663590816
171,0.42650460709830135,-393.91457313488144
172,0.42437208406280985,-144.59626515888354
173,0.4222502236424958,-280.7960793292243
174,0.42013897252428334,-187.66113955001276
175,0.4180382776616619,-508.9408561168831
176,0.4159480862733536,-975.1435753008833
177,0.41386834584198684,-381.6647701521976
178,0.4117990041127769,-418.84047152335637
179,0.40974000909221303,-241.89651987479397
180,0.40769130904675194,-346.7247970030737
181,0.40565285250151817,-705.3210757120934
182,0.4036245882390106,-480.24321113170714
183,0.4016064652978155,-316.6037715676576
184,0.3995984329713264,-616.8775076430026
185,0.3976004408064698,-182.73032454140758
186,0.39561243860243744,-896.7974184114972
187,0.3936343764094253,-322.33331607918205
188,0.39166620452737816,-117.781062637677
189,0.3897078735047413,-250.07900233279338
190,0.3877593341372176,-551.6903610089114
191,0.3858205374665315,-213.1860857412034
192,0.38389143477919885,-592.6855596568618
193,0.3819719776053028,-158.65539469374363
194,0.3800621177172763,-267.4103940246189
195,0.37816180712868996,-60.192750106371314
196,0.37627099809304654,-837.2889353905347
197,0.3743896431025813,-467.9205387916316
198,0.37251769488706843,-441.12114743859445
199,0.3706551064126331,-1336.994506950525
200,0.36880183088056995,-495.5966413933012
201,0.3669578217261671,-215.7508105913413
202,0.36512303261753626,-567.0757469169648
203,0.3632974174544486,-243.3975748935495
204,0.3614809303671764,-41.11489151860633
205,0.3596735257153405,-364.97066139034416
206,0.3578751580867638,-449.2748480759723
207,0.35608578229633,-239.58640806036652
208,0.3543053533848483,-406.37675266550445
209,0.35253382661792404,-737.7092031075723
210,0.3507711574848344,-451.6537317355142
211,0.34901730169741024,-318.8684309572503
212,0.3472722151889232,-209.43321493480738
213,0.3455358541129786,-223.5034505747601
214,0.3438081748424137,-559.753811187719
215,0.3420891339682016,-414.43932789053804
216,0.3403786882983606,-416.2349485529769
217,0.3386767948568688,-224.097143220113
218,0.33698341088258443,-225.36999432650146
219,0.3352984938281715,-630.8101738431589
220,0.33362200135903064,-192.37483439258935
221,0.33195389135223546,-230.6845290669657
222,0.3302941218954743,-1172.2957849779934
223,0.32864265128599696,-102.37309201852494
224,0.326999438029567,-837.9746639842388
225,0.3253644408394192,-63.5091835506026
226,0.3237376186352221,-553.7060891588742
227,0.322118930542046,-300.19516869408517
228,0.32050833588933575,-459.7060145234668
229,0.31890579420988907,-542.6219480507532
230,0.3173112652388396,-322.72404632663313
231,0.3157247089126454,-406.6994851739531
232,0.3141460853680822,-1199.9268494708244
233,0.3125753549412418,-623.0298683502364
234,0.31101247816653554,-122.06384955602262
235,0.30945741577570285,-569.2695418738949
236,0.3079101286968243,-643.329297163185
237,0.3063705780533402,-383.7527061929226
238,0.30483872516307353,-295.34432828288647
239,0.3033145315372582,-383.3091100318003
240,0.3017979588795719,-414.6473226297301
241,0.30028896908517405,-525.9884682382877
242,0.2987875242397482,-260.4407696909552
243,0.29729358661854943,-542.7678857504834
244,0.29580711868545667,-127.78148442059795
245,0.2943280830920294,-589.5594997213186
246,0.29285644267656924,-132.2894010821706
247,0.2913921604631864,-670.5786875705526
248,0.28993519966087045,-115.66638964458
249,0.2884855236625661,-256.6857747713828
250,0.28704309604425327,-75.90697648600772
251,0.285607880564032,-903.43697436638
252,0.28417984116121187,-347.61366115900523
253,0.2827589419554058,-578.2867348491436
254,0.28134514724562876,-254.31188292071695
255,0.2799384215094006,-350.668929265267
256,0.27853872940185365,-193.7871128281808
257,0.27714603575484437,-198.07667075445738
258,0.2757603055760701,-102.67990736189445
259,0.2743815040481898,-360.65159279291845
260,0.2730095965279488,-583.9249761293398
261,0.27164454854530906,-373.15495772534655
262,0.2702863258025825,-467.7537140291419
263,0.2689348941735696,-92.23167772305246
264,0.26759021970270175,-380.9332581059863
265,0.2662522686041882,-405.11916822011744
266,0.2649210072611673,-80.17637532200226
267,0.26359640222486147,-529.501210437307
268,0.26227842021373715,-148.11324335730467
269,0.2609670281126685,-544.7551390778899
270,0.25966219297210513,-400.4333041291732
271,0.2583638820072446,-298.456954313349
272,0.2570720625972084,-258.5783247713177
273,0.25578670228422234,-278.3781840445432
274,0.25450776877280124,-243.06795061932675
275,0.2532352299289372,-100.43354452216019
276,0.2519690537792925,-504.9263058262958
277,0.2507092085103961,-664.5698457333684
278,0.2494556624678441,-142.25121476038063
279,0.24820838415550486,-146.5091397113476
280,0.24696734223472733,-152.71598357262127
281,0.2457325055235537,-432.0798731572275
282,0.24450384299593592,-196.62791125602843
283,0.24328132378095624,-1184.0851028051343
284,0.24206491716205145,-276.5660418563318
285,0.2408545925762412,-21.06199499452478
286,0.23965031961336,-335.4977909736238
287,0.2384520680152932,-597.2369936236598
288,0.23725980767521673,-212.21190417595403
289,0.23607350863684065,-557.2894710717281
290,0.23489314109365644,-406.2973719371089
291,0.23371867538818816,-305.09300014910684
292,0.23255008201124722,-609.7453177199773
293,0.231387331601191,-348.51961361730173
294,0.23023039494318503,-585.5232003420303
295,0.2290792429684691,-362.7344395945933
296,0.22793384675362674,-401.16841212541874
297,0.22679417751985861,-98.63200150978997
298,0.22566020663225933,-421.62824791607534
299,0.22453190559909803,-134.47169193249707
300,0.22340924607110255,-654.140721779863
301,0.22229219984074702,-476.2567653371096
302,0.2211807388415433,-770.4572384214033
303,0.22007483514733558,-543.6897903388758
304,0.2189744609715989,-634.9296890571871
305,0.2178795886667409,-470.83520272625765
306,0.2167901907234072,-1259.0836388548585
307,0.21570623976979014,-387.0812791097569
308,0.21462770857094118,-264.38863217036146
309,0.21355457002808648,-469.239079245697
310,0.21248679717794605,-453.34950734999165
311,0.21142436319205632,-770.2463863377659
312,0.21036724137609603,-485.824120238559
313,0.20931540516921554,-165.5310687045756
314,0.20826882814336947,-480.7143141290851
315,0.20722748400265262,-459.66604887021936
316,0.20619134658263935,-122.39550871510326
317,0.20516038984972615,-754.1735245598142
318,0.2041345879004775,-853.7170330113756
319,0.2031139149609751,-138.66298345763195
320,0.20209834538617025,-424.96450443031443
321,0.2010878536592394,-256.0226436600168
322,0.2000824143909432,-132.2196510032586
323,0.19908200231898848,-539.2669938388992
324,0.19808659230739353,-365.4222753207855
325,0.19709615934585656,-232.0474067518097
326,0.19611067854912728,-101.10432797195739
327,0.19513012515638165,-79.17746901208885
328,0.19415447453059972,-521.3522403589911
329,0.19318370215794672,-169.15885859408726
330,0.192217783647157,-199.8796865304506
331,0.1912566947289212,-149.34580950597092
332,0.1903004112552766,-477.793841272022
333,0.18934890919900021,-153.00663874670448
334,0.18840216465300522,-550.5191647772342
335,0.18746015382974018,-392.6706612391556
336,0.1865228530605915,-702.6432568990092
337,0.18559023879528855,-237.55583155527077
338,0.1846622876013121,-706.0677916889757
339,0.18373897616330553,-146.11697408835562
340,0.182820281282489,-456.59967347512634
341,0.18190617987607657,-511.2716846448667
342,0.18099664897669618,-283.7330660725529
343,0.1800916657318127,-369.2047043026696
344,0.17919120740315364,-102.05526364790968
345,0.17829525136613786,-51.530985506333344
346,0.17740377510930716,-570.8598821456317
347,0.17651675623376062,-337.44982693248016
348,0.1756341724525918,8.092388740999183
349,0.17475600159032884,-489.9067623102042
350,0.17388222158237718,-485.33370408230655
351,0.1730128104744653,-230.90278812335802
352,0.17214774642209296,-342.92964753013865
353,0.1712870076899825,-557.9158496883481
354,0.17043057265153258,-1154.7872299727571
355,0.16957841978827493,-569.7888038191348
356,0.16873052768933355,-456.82892501929274
357,0.1678868750508869,-1169.7776967625236
358,0.16704744067563246,-439.0460304684515
359,0.1662122034722543,-447.99084886466375
360,0.16538114245489302,-63.362249188634884
361,0.16455423674261854,-339.4625598426253
362,0.16373146555890544,-401.7217005358654
363,0.16291280823111093,-66.88255787378795
364,0.16209824418995536,-263.0764298454029
365,0.16128775296900558,-576.1781509570866
366,0.16048131420416054,-437.14719228761675
367,0.15967890763313974,-375.7582115308479
368,0.15888051309497406,-386.62392035515614
369,0.1580861105294992,-275.22433483186387
370,0.1572956799768517,-125.99413430909073
371,0.15650920157696743,-311.71417478940305
372,0.1557266555690826,-508.96156611939773
373,0.1549480222912372,-631.0047494774512
374,0.15417328217978102,-162.8905296130209
375,0.1534024157688821,-254.87706133592005
376,0.1526354036900377,-123.00455687897926
377,0.1518722266715875,-342.01693345383325
378,0.15111286553822956,-298.9596537803333
379,0.15035730121053842,-315.2709661997843
380,0.14960551470448571,-341.1185680963673
381,0.14885748713096328,-968.442739397571
382,0.14811319969530845,-166.96422327482492
383,0.1473726336968319,-262.7075691839565
384,0.14663577052834775,-1109.0065703260284
385,0.14590259167570602,-464.021141405688
386,0.1451730787173275,-579.539265449637
387,0.14444721332374086,-441.22079103738423
388,0.14372497725712216,-208.5415656646108
389,0.14300635237083656,-532.6900299731008
390,0.14229132060898236,-515.6761758594944
391,0.14157986400593744,-410.8207853160099
392,0.14087196468590776,-98.87148554196129
393,0.14016760486247823,-557.4849110221203
394,0.13946676683816583,-458.48724074306574
395,0.138769433003975,-327.70293672416204
396,0.13807558583895513,-251.21465674195923
397,0.13738520790976036,-505.18704968823397
398,0.13669828187021155,-490.42270625893536
399,0.13601479046086049,-500.2025240011461
400,0.1353347165085562,-117.48263454491082
401,0.1346580429260134,-286.6553300342083
402,0.13398475271138335,-60.325425766954105
403,0.13331482894782642,-174.9670099218041
404,0.13264825480308728,-158.47545597089615
405,0.13198501352907185,-119.64541559916503
406,0.1313250884614265,-462.63662903571606
407,0.13066846301911936,-477.378320638827
408,0.13001512070402377,-381.7908491187744
409,0.12936504510050365,-288.2323338859038
410,0.12871821987500112,-509.9838975739152
411,0.12807462877562611,-190.01823998979802
412,0.12743425563174798,-339.441307630109
413,0.12679708435358925,-286.29861405020245
414,0.1261630989318213,-435.5224071061571
415,0.1255322834371622,-299.29845580801134
416,0.12490462201997637,-305.9069222844656
417,0.1242800989098765,-486.264780221792
418,0.12365869841532712,-493.22310011765484
419,0.12304040492325048,-615.2488063176694
420,0.12242520289863423,-245.12015991783795
421,0.12181307688414106,-219.6910387313954
422,0.12120401149972035,-358.2845555214976
423,0.12059799144222175,-682.2412150449043
424,0.11999500148501063,-399.0564183523797
425,0.11939502647758558,-632.5456666346468
426,0.11879805134519765,-415.36989502976263
427,0.11820406108847166,-61.718410820031295
428,0.1176130407830293,-147.49931756291437
429,0.11702497557911415,-312.08800409199534
430,0.11643985070121858,-339.20798355140414
431,0.11585765144771248,-318.8144804115287
432,0.11527836319047392,-195.3176124832084
433,0.11470197137452155,-414.10660204555523
434,0.11412846151764894,-219.92320812473986
435,0.1135578192100607,-557.58635861966
436,0.11299003011401039,-489.1346409555582
437,0.11242507996344034,-577.7836779859881
438,0.11186295456362313,-467.27413313294556
439,0.11130363979080501,-117.55010696172835
440,0.11074712159185099,-138.98560376181842
441,0.11019338598389174,-118.48730400273168
442,0.10964241905397228,-166.22162002565224
443,0.10909420695870241,-225.92516292061885
444,0.1085487359239089,-320.28645271171496
445,0.10800599224428936,-540.518263364028
446,0.10746596228306791,-304.31698995894203
447,0.10692863247165257,-591.2848529748991
448,0.1063939893092943,-325.82783091187497
449,0.10586201936274783,-500.15402172318045
450,0.10533270926593409,-224.36228835673919
451,0.10480604571960442,-502.0485220111528
452,0.1042820154910064,-119.74388664238329
453,0.10376060541355137,-203.39286627035153
454,0.1032418023864836,-411.4015631034387
455,0.10272559337455119,-508.8183358735085
456,0.10221196540767843,-1713.5328300480533
457,0.10170090558064004,-107.84184835656765
458,0.10119240105273684,-308.79906903318107
459,0.10068643904747315,-574.0486253026525
460,0.10018300685223579,15.814237722211033
461,0.0996820918179746,-161.86347556554006
462,0.09918368135888474,-285.3233236205521
463,0.09868776295209031,-139.37870312888867
464,0.09819432413732986,-233.07777198111958
465,0.09770335251664321,-134.00574989823755
466,0.09721483575406,-213.33870786865194
467,0.09672876157528969,-75.92361162458286
468,0.09624511776741324,-283.1365625780327
469,0.09576389217857617,-165.19654254025446
470,0.09528507271768329,26.33869432792453
471,0.09480864735409487,-220.77638038684327
472,0.0943346041173244,-398.03529374972914
473,0.09386293109673778,-441.21700799556476
474,0.09339361644125409,-390.42274015571155
475,0.09292664835904782,-223.99443340003432
476,0.09246201511725258,-532.354252324111
477,0.09199970504166631,-504.1923227478935
478,0.09153970651645797,-245.87036223688307
479,0.09108200798387568,-278.89195609656775
480,0.0906265979439563,-451.0508338109827
481,0.09017346495423652,-255.65073217786207
482,0.08972259762946533,-547.1597300623939
483,0.089273984641318,-120.01523275103071
484,0.0888276147181114,-537.8002638433138
485,0.08838347664452084,-361.37500645068144
486,0.08794155926129824,-325.16549769951735
487,0.08750185146499175,-344.2856104373258
488,0.08706434220766679,-183.3428218314947
489,0.08662902049662846,-108.55482090624446
490,0.08619587539414532,-266.01918295948656
491,0.08576489601717459,-463.8520610007742
492,0.08533607153708872,-358.80747044401875
493,0.08490939117940327,-519.7847994047781
494,0.08448484422350626,-19.7073348604073
495,0.08406242000238873,-433.1422060769616
496,0.08364210790237678,-137.71287228013972
497,0.0832238973628649,-384.8783062882557
498,0.08280777787605056,-77.30253870216372
499,0.08239373898667031,-703.875363266487
500,0.08198177029173696,-683.620126499122
501,0.08157186144027828,-547.7052226745867
502,0.0811640021330769,-446.7134731465201
503,0.08075818212241151,-433.5025017756442
504,0.08035439121179945,-426.91169986782035
505,0.07995261925574046,-154.8370612902502
506,0.07955285615946175,-478.4289740044637
507,0.07915509187866444,-276.4166617915234
508,0.07875931641927113,-457.5855423522298
509,0.07836551983717477,-973.7503974472583
510,0.07797369223798889,-128.27231271178476
511,0.07758382377679894,-157.47785889656063
512,0.07719590465791494,-623.652391925887
513,0.07680992513462537,-478.5203432158213
514,0.07642587550895225,-192.83602321160777
515,0.07604374613140748,-528.0843444341017
516,0.07566352740075044,-871.9237465986606
517,0.07528520976374668,-374.82989086062685
518,0.07490878371492794,-352.0461526838419
519,0.0745342397963533,-271.69009385395634
520,0.07416156859737154,-47.40580321841122
521,0.07379076075438468,-78.89211737395617
522,0.07342180695061275,-238.38205801186112
523,0.07305469791585968,-97.56022810969208
524,0.07268942442628039,-284.1377041623331
525,0.07232597730414898,-181.88525921932336
526,0.07196434741762824,-277.36656686417496
527,0.0716045256805401,-703.0763897710182
528,0.0712465030521374,-183.36380996351306
529,0.0708902705368767,-279.89525566170937
530,0.07053581918419231,-245.3029838107652
531,0.07018314008827135,-143.06446271369444
532,0.06983222438783,-525.0091646325823
533,0.06948306326589085,-404.31595660937626
534,0.0691356479495614,-291.12098668750025
535,0.06878996970981359,-284.5520186585022
536,0.06844601986126451,-332.15333285939107
537,0.06810378976195819,-330.2201523828138
538,0.0677632708131484,-355.03108896823403
539,0.06742445445908266,-235.82727098432554
540,0.06708733218678724,-565.7258133455964
541,0.0667518955258533,-524.8923794150619
542,0.06641813604822402,-138.65800880592278
543,0.0660860453679829,-455.02825364867226
544,0.06575561514114299,-147.2947430249747
545,0.06542683706543727,-79.85528410811594
546,0.06509970288011008,-413.06681471572597
547,0.06477420436570952,-252.74092013256637
548,0.06445033334388098,-232.7644059634593
549,0.06412808167716157,-256.54511622753444
550,0.06380744126877576,-255.35532519607176
551,0.06348840406243188,-262.3098529684693
552,0.06317096204211972,-769.2768396700164
553,0.06285510723190912,-197.12084329452026
554,0.06254083169574957,-130.5426756882335
555,0.062228127537270826,-167.73464309616645
556,0.06191698689958447,-262.8685108856806
557,0.061607401965086545,-252.86599270250056
558,0.06129936495526111,-161.02513260811037
559,0.0609928681304848,-464.65942997566816
560,0.060687903789832374,-576.0608536017684
561,0.06038446427088321,-71.81811792172279
562,0.06008254194952879,-145.8890718577449
563,0.05978212923978115,-62.30690989297736
564,0.05948321859358224,-257.8916480081548
565,0.05918580250061433,-825.2641671401012
566,0.058889873488111255,-223.90207996722697
567,0.058595424120670696,-271.8109399319441
568,0.05830244700006734,-555.2498243511873
569,0.058010934765067,-152.2361607044885
570,0.05772088009124167,-581.4341519487698
571,0.05743227569078546,-181.66864167438678
572,0.05714511431233153,-97.58395872514164
573,0.05685938874076987,-151.13248426087077
574,0.056575091797066025,-542.0952003946586
575,0.056292216338080694,-544.9465522455137
576,0.05601075525639029,-147.3585737624999
577,0.05573070148010834,-227.21332824329093
578,0.0554520479727078,-105.08733733636244
579,0.05517478773284426,-545.0023054236221
580,0.05489891379418004,-499.17569723399527
581,0.05462441922520914,-574.8610373276
582,0.0543512971290831,-193.8736013140079
583,0.05407954064343768,-304.8166903674539
584,0.05380914294022049,57.66777320401485
585,0.05354009722551939,-432.4168608734585
586,0.05327239673939179,-371.73306803150035
587,0.053006034755694834,-17.096031102186018
588,0.052741004581916356,-404.01233492967117
589,0.052477299559006776,-385.69593257725774
590,0.052214913061211746,-284.83854906978115
591,0.05195383849590569,-139.04699365357135
592,0.05169406930342616,-137.8530969346866
593,0.05143559895690903,-261.24456057324596
594,0.051178420962124486,-444.13389961980226
595,0.05092252885731386,-77.61108562761419
596,0.05066791621302729,-221.6064827920105
597,0.05041457663196215,-129.0691136990049
598,0.050162503748802344,-573.0211942720218
599,0.049911691230058335,-91.72918572131296
600,0.04966213277390804,-136.70248627699118
601,0.0494138221100385,-312.2388182853849
602,0.04916675299948831,-364.74856806087445
603,0.04892091923449087,-317.2706165271551
604,0.04867631463831842,-334.8705781140005
605,0.048432933065126825,-376.3629580271418
606,0.048190768399801194,-58.00001227040728
607,0.04794981455780219,-244.00891135876893
608,0.04771006548501318,-515.228483919351
609,0.047471515157588115,-379.4279170833242
610,0.047234157581800176,-28.9975106928907
611,0.046997986793891174,-129.5497802915919
612,0.04676299685992172,-566.3772239878015
613,0.04652918187562211,-69.20967238340657
614,0.046296535966244,-307.54254779287345
615,0.046065053286412784,-140.1404934801197
616,0.04583472801998072,-388.9584929035184
617,0.045605554379880814,-477.6394988108829
618,0.04537752660798141,-312.97590832393536
619,0.0451506389749415,-147.2271215128881
620,0.044924885780066794,-324.52360699869354
621,0.04470026135116646,-305.39782360395236
622,0.04447676004441063,-192.19312736484966
623,0.04425437624418858,-100.11506090403185
624,0.04403310436296763,-70.12294285806021
625,0.043812938841152796,-312.47804415779603
626,0.04359387414694703,-118.37842385533061
627,0.043375904776212296,-249.73944414547813
628,0.043159025252331236,-279.61614960675115
629,0.04294323012606958,-575.7336875945728
630,0.04272851397543923,-346.24180959594423
631,0.04251487140556204,-347.7307775258813
632,0.04230229704853423,-249.5390632476486
633,0.04209078556329156,-216.1345288552838
634,0.0418803316354751,-389.48658552323576
635,0.041670929977297724,-296.9988991536435
636,0.04146257532741124,39.48561229506936
637,0.04125526245077418,-715.7676765637326
638,0.04104898613852031,-83.35650001245185
639,0.04084374120782771,-571.0111195027519
640,0.04063952250178857,-298.6621381263968
641,0.04043632488927963,-501.99511552102086
642,0.04023414326483323,-192.8153029145929
643,0.040032972548509065,-218.12675609308678
644,0.03983280768576652,-592.2060913693309
645,0.03963364364733769,-93.0316456482544
646,0.039435475429100995,-485.1955672829574
647,0.03923829805195549,-355.7419508155704
648,0.03904210656169572,-213.1925819790737
649,0.03884689602888724,-321.7838678053436
650,0.0386526615487428,-528.4245050362443
651,0.03845939824099909,-156.4774514863108
652,0.03826710124979409,-498.8094109485333
653,0.038075765743545126,-288.4569799632672
654,0.0378853869148274,-410.33998423299465
655,0.03769595998025326,-444.00937622360505
656,0.03750748018035199,-462.70104370734066
657,0.037319942779450235,-528.7909339958101
658,0.037133343065552986,-296.2410391181212
659,0.03694767635022522,-122.40178285582019
660,0.036762937968474095,-412.93012388171724
661,0.03657912327863173,-261.8011122862704
662,0.036396227662238566,-74.51215891104943
663,0.03621424652392737,-236.56507713524354
664,0.036033175291307735,-556.794278480611
665,0.03585300941485119,-279.34832079467776
666,0.035673744367776934,-161.0141009129871
667,0.03549537564593805,194.06686984539834
668,0.035317898767708356,-408.02806399839403
669,0.03514130927386981,-391.4054890936401
670,0.03496560272750046,-247.61293643288064
671,0.03479077471386296,-547.5659623402041
672,0.03461682084029365,-583.4648986866783
673,0.034443736736092176,-549.784787464285
674,0.034271518052411715,-115.0083624028255
675,0.034100160462149656,-82.35115823436702
676,0.03392965965983891,-623.7618682189054
677,0.033760011361539714,-380.5601822905209
678,0.03359121130473201,-287.79557900244856
679,0.033423255248208356,-128.71796138180267
680,0.03325613897196732,-188.32239211250237
681,0.03308985827710748,-435.0603667568433
682,0.032924408985721944,-106.41737398440254
683,0.03275978694079333,-440.1595291980734
684,0.032595988006089364,-484.6773000519587
685,0.032433008066058915,-289.78024930647064
686,0.03227084302572862,-64.38255911058462
687,0.032109488810599975,-96.64003814967192
688,0.031948941366546975,-674.3339746495855
689,0.03178919665971424,-544.9827334883071
690,0.03163025067641567,-271.20713722467536
691,0.03147209942303359,-136.04712428281874
692,0.03131473892591842,-309.41300152381973
693,0.031158165231288826,-34.14863202075446
694,0.03100237440513238,-350.85278431194394
695,0.030847362533106718,-122.36693995019954
696,0.030693125720441184,-407.0450558811735
697,0.030539660091838977,-407.36615482728513
698,0.03038696179137978,-381.15958562302586
699,0.030235026982422884,-382.63222679249037
700,0.030083851847510768,-266.2935707890334
701,0.029933432588273214,-474.7191925190116
702,0.029783765425331846,-231.46940451485148
703,0.029634846598205186,-421.82462143450414
